Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,48.049999,50.459999,47.470001,50.430000,49.756756,1479500
2020-03-03,50.470001,51.490002,49.430000,49.610001,48.947708,1014200
2020-03-04,50.419998,52.889999,50.090000,52.830002,52.124722,1129500
2020-03-05,51.880001,52.759998,51.790001,52.689999,51.986584,1140800
2020-03-06,51.340000,52.590000,50.139999,51.549999,50.861801,1271600
2020-03-09,48.250000,50.099998,48.040001,49.590000,48.927975,1996300
2020-03-10,50.549999,51.320000,47.380001,49.599998,48.937836,2357800
2020-03-11,48.840000,49.680000,45.919998,47.080002,46.451481,1882700
2020-03-12,44.020000,46.500000,42.250000,42.389999,41.993565,2925200
2020-03-13,44.000000,47.500000,43.349998,47.430000,46.986431,3371800
2020-03-16,43.529999,46.020000,40.139999,41.340000,40.953388,2926300
2020-03-17,42.349998,42.439999,39.090000,40.910000,40.527409,2342000
2020-03-18,38.520000,40.209999,35.250000,36.730000,36.386497,1973000
2020-03-19,36.689999,39.639999,34.450001,34.860001,34.533989,2498200
2020-03-20,35.590000,39.000000,34.860001,35.939999,35.603886,2534500
2020-03-23,35.720001,37.279999,35.009998,35.740002,35.405758,1950100
2020-03-24,37.320000,38.869999,35.770000,37.480000,37.129482,1331500
2020-03-25,37.990002,39.200001,35.590000,35.790001,35.455288,2252300
2020-03-26,35.959999,37.860001,35.759998,37.160000,36.812477,1906100
2020-03-27,36.320000,39.570000,36.009998,38.730000,38.367794,2336300
2020-03-30,39.080002,41.230000,38.750000,40.869999,40.487782,2036400
2020-03-31,41.000000,41.430000,38.330002,39.110001,38.744240,2645200
2020-04-01,38.009998,38.799999,36.720001,37.209999,36.862007,1833900
2020-04-02,36.790001,39.070000,36.759998,37.750000,37.396961,1838400
2020-04-03,37.709999,38.490002,34.369999,34.709999,34.385387,2480200
2020-04-06,36.369999,37.419998,35.500000,37.220001,36.871918,1916200
2020-04-07,37.880001,39.590000,37.700001,38.189999,37.832844,1921000
2020-04-08,38.540001,40.540001,37.500000,39.880001,39.507038,1107400
2020-04-09,40.939999,41.730000,40.150002,40.509998,40.131149,1225600
2020-04-13,39.900002,40.099998,38.400002,38.790001,38.427235,945200
2020-04-14,39.490002,39.930000,38.000000,38.910000,38.546108,2104700
2020-04-15,38.000000,38.580002,37.320000,38.209999,37.852654,1396300
2020-04-16,38.130001,38.419998,37.430000,37.980000,37.624809,1426500
2020-04-17,38.830002,39.700001,38.400002,39.590000,39.219753,1718200
2020-04-20,39.130001,40.139999,39.070000,39.220001,38.853214,1227600
2020-04-21,38.270000,38.709999,36.619999,37.090000,36.743130,1559200
2020-04-22,37.590000,37.820000,36.720001,36.950001,36.604443,1079800
2020-04-23,37.090000,37.540001,36.880001,37.110001,36.762943,1165600
2020-04-24,37.290001,37.389999,35.860001,35.959999,35.623699,947700
2020-04-27,36.000000,37.340000,35.540001,37.110001,36.762943,1619500
2020-04-28,37.900002,38.160000,37.340000,37.630001,37.278084,1394600
2020-04-29,38.459999,39.599998,37.840000,39.270000,38.902744,1717300
2020-04-30,38.700001,38.700001,36.570000,36.740002,36.396404,2860800
2020-05-01,36.029999,36.490002,35.150002,35.720001,35.385948,2199200
2020-05-04,35.130001,36.470001,34.750000,36.380001,36.039772,1231000
2020-05-05,36.910000,37.740002,36.790001,37.259998,36.911541,1033500
2020-05-06,37.509998,37.750000,36.919998,37.189999,36.842197,1639300
2020-05-07,37.619999,37.980000,37.389999,37.759998,37.406864,1294900
2020-05-08,38.500000,38.990002,38.320000,38.509998,38.149849,651900
2020-05-11,38.139999,39.869999,38.080002,39.459999,39.090965,1546600
2020-05-12,39.610001,39.709999,37.720001,37.950001,37.595089,1680200
2020-05-13,37.689999,37.869999,35.049999,35.290001,34.959965,1339400
2020-05-14,34.680000,35.349998,33.930000,35.320000,34.989685,1940000
2020-05-15,34.930000,35.740002,34.689999,35.560001,35.227440,1019800
2020-05-18,36.779999,37.759998,36.700001,37.529999,37.179016,1333500
2020-05-19,37.490002,38.080002,37.009998,37.060001,36.713413,957700
2020-05-20,37.770000,38.919998,37.770000,38.840000,38.476768,1110900
2020-05-21,38.740002,39.119999,38.340000,38.509998,38.149849,1260500
2020-05-22,38.580002,38.770000,37.970001,38.320000,37.961628,567600
2020-05-26,39.590000,39.619999,38.730000,39.040001,38.674896,945900
2020-05-27,40.000000,40.200001,39.240002,39.849998,39.477318,1188900
2020-05-28,39.910000,40.490002,39.400002,39.770000,39.398067,998200
2020-05-29,39.389999,39.560001,38.610001,39.430000,39.061249,1060100
2020-06-01,39.380001,39.750000,38.990002,39.330002,38.962185,744300
2020-06-02,39.880001,39.990002,38.720001,39.250000,38.882931,1248600
2020-06-03,39.299999,40.029999,39.250000,39.720001,39.348537,1132300
2020-06-04,39.570000,39.950001,38.830002,39.119999,38.754147,836500
2020-06-05,40.209999,41.869999,40.200001,41.020000,40.636379,1131800
2020-06-08,41.259998,42.270000,41.080002,42.200001,41.805344,1039100
2020-06-09,41.709999,41.810001,40.700001,41.419998,41.032635,1144500
2020-06-10,41.320000,41.340000,40.119999,40.360001,39.982552,1062500
2020-06-11,39.049999,39.639999,38.259998,38.389999,38.030975,1176300
2020-06-12,39.310001,39.310001,37.189999,38.130001,37.961285,1468600
2020-06-15,37.060001,38.689999,36.939999,38.349998,38.180309,1284700
2020-06-16,39.630001,40.080002,39.020000,39.610001,39.434734,1352700
2020-06-17,39.730000,39.799999,38.900002,39.090000,38.917038,1073500
2020-06-18,38.700001,39.810001,38.570000,39.590000,39.414825,1205200
