Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,61.130001,61.270000,57.040001,61.259998,61.259998,13015200
2020-03-03,63.139999,63.529999,57.959999,58.290001,58.290001,9208800
2020-03-04,59.509998,59.740002,56.320000,59.470001,59.470001,10671200
2020-03-05,57.110001,57.160000,50.930000,51.590000,51.590000,13974700
2020-03-06,48.610001,56.000000,48.259998,52.099998,52.099998,16492200
2020-03-09,49.590000,50.990002,45.919998,46.779999,46.779999,12307600
2020-03-10,51.000000,54.330002,46.619999,52.560001,52.560001,15642900
2020-03-11,50.529999,51.230000,48.049999,49.340000,49.340000,10899400
2020-03-12,42.770000,44.310001,37.009998,37.080002,37.080002,19423600
2020-03-13,41.330002,42.490002,34.000000,41.639999,41.639999,24135300
2020-03-16,34.340000,39.369999,30.379999,35.470001,35.470001,28259500
2020-03-17,36.490002,38.139999,30.049999,30.670000,30.670000,21078900
2020-03-18,28.809999,28.969999,17.799999,21.379999,21.379999,35372700
2020-03-19,21.340000,23.990000,18.090000,21.280001,21.280001,31611200
2020-03-20,23.370001,30.740000,22.200001,24.500000,24.500000,37408000
2020-03-23,25.969999,26.600000,23.370001,26.250000,26.250000,25585800
2020-03-24,31.990000,34.150002,30.010000,33.000000,33.000000,31502500
2020-03-25,38.000000,39.470001,33.290001,36.599998,36.599998,32988800
2020-03-26,38.380001,39.779999,34.529999,35.549999,35.549999,29563600
2020-03-27,35.020000,35.200001,32.029999,32.840000,32.840000,18379600
2020-03-30,30.690001,31.799999,28.000000,30.160000,30.160000,18386400
2020-03-31,31.309999,33.599998,30.580000,31.549999,31.549999,16568800
2020-04-01,29.510000,29.690001,25.360001,25.650000,25.650000,27541600
2020-04-02,25.240000,26.090000,23.000000,23.420000,23.420000,25212800
2020-04-03,24.219999,24.940001,21.559999,22.889999,22.889999,28350300
2020-04-06,23.900000,24.799999,21.799999,24.020000,24.020000,32386700
2020-04-07,28.200001,28.690001,23.719999,24.480000,24.480000,43809300
2020-04-08,25.650000,27.540001,24.510000,27.510000,27.510000,32657700
2020-04-09,29.920000,34.040001,29.570000,31.500000,31.500000,54118500
2020-04-13,32.630001,32.700001,27.590000,28.910000,28.910000,36493700
2020-04-14,30.520000,32.209999,30.379999,30.900000,30.900000,28650600
2020-04-15,31.969999,32.599998,29.879999,31.860001,31.860001,46775200
2020-04-16,30.350000,30.490000,27.920000,28.209999,28.209999,44795600
2020-04-17,29.900000,30.110001,28.860001,29.080000,29.080000,26829600
2020-04-20,27.930000,28.670000,26.690001,27.790001,27.790001,37042200
2020-04-21,27.010000,28.360001,26.760000,27.879999,27.879999,28293200
2020-04-22,27.299999,27.660000,25.010000,25.879999,25.879999,90730600
2020-04-23,26.000000,26.559999,25.660000,25.719999,25.719999,35812500
2020-04-24,25.920000,26.150000,24.670000,25.559999,25.559999,34850700
2020-04-27,25.990000,26.340000,24.870001,25.000000,25.000000,35980000
2020-04-28,25.860001,28.430000,25.500000,27.840000,27.840000,59812100
2020-04-29,29.580000,31.840000,29.490000,31.209999,31.209999,52643500
2020-04-30,29.660000,31.070000,28.320000,29.580000,29.580000,44896800
2020-05-01,28.100000,29.250000,26.129999,26.620001,26.620001,47710300
2020-05-04,23.910000,25.559999,22.760000,25.260000,25.260000,63152400
2020-05-05,26.040001,26.350000,23.980000,24.120001,24.120001,35651700
2020-05-06,23.959999,24.350000,22.389999,22.910000,22.910000,43355300
2020-05-07,22.959999,24.450001,22.450001,22.750000,22.750000,44179300
2020-05-08,23.580000,25.440001,23.320000,25.420000,25.420000,55613200
2020-05-11,24.500000,24.639999,23.459999,23.969999,23.969999,47485800
2020-05-12,23.950001,24.459999,22.740000,22.760000,22.760000,40420900
2020-05-13,22.510000,22.639999,20.330000,20.709999,20.709999,59007900
2020-05-14,19.719999,20.430000,18.180000,20.299999,20.299999,74107800
2020-05-15,19.670000,20.959999,19.280001,19.920000,19.920000,39808000
2020-05-18,21.790001,24.260000,21.459999,24.129999,24.129999,72914800
2020-05-19,25.620001,25.670000,23.330000,23.680000,23.680000,81388000
2020-05-20,24.379999,25.389999,24.299999,24.910000,24.910000,56272000
2020-05-21,25.090000,26.580000,25.000000,25.840000,25.840000,53737300
2020-05-22,26.379999,26.580000,24.670000,25.400000,25.400000,45062100
2020-05-26,27.480000,29.879999,27.450001,29.540001,29.540001,88220700
2020-05-27,32.250000,32.750000,28.540001,30.690001,30.690001,89323200
2020-05-28,30.000000,30.000000,28.530001,28.889999,28.889999,57057500
2020-05-29,27.110001,28.879999,26.650000,28.040001,28.040001,64242000
2020-06-01,28.190001,30.290001,27.950001,29.459999,29.459999,57268700
2020-06-02,30.120001,30.920000,29.309999,29.910000,29.910000,47473400
2020-06-03,30.750000,33.900002,30.389999,33.650002,33.650002,85543700
2020-06-04,35.770000,39.849998,34.139999,39.099998,39.099998,142812800
2020-06-05,48.950001,48.950001,41.259998,42.410000,42.410000,135585100
2020-06-08,45.860001,48.849998,44.570000,48.689999,48.689999,89957300
2020-06-09,45.000000,46.099998,41.500000,44.639999,44.639999,79612800
2020-06-10,42.040001,42.599998,38.299999,39.720001,39.720001,105254900
2020-06-11,33.259998,36.380001,32.220001,33.320000,33.320000,104768800
2020-06-12,37.509998,39.680000,36.150002,39.660000,39.660000,98554800
2020-06-15,36.040001,39.869999,35.509998,39.000000,39.000000,102434800
2020-06-16,42.509998,42.750000,39.520000,40.209999,40.209999,71155200
2020-06-17,39.090000,39.770000,38.220001,39.250000,39.250000,59745500
2020-06-18,37.650002,40.200001,37.500000,39.340000,39.340000,64927100
2020-06-19,39.939999,40.259998,35.759998,36.840000,36.840000,101013900
2020-06-22,35.180000,37.099998,35.000000,36.540001,36.540001,65256600
2020-06-23,36.560001,36.880001,34.369999,36.080002,36.080002,63531800
2020-06-24,34.680000,35.230000,32.619999,33.070000,33.070000,65450800
2020-06-25,31.350000,34.759998,31.030001,34.689999,34.689999,72479500
2020-06-26,34.500000,34.610001,32.000000,32.889999,32.889999,58993300
2020-06-29,33.200001,35.500000,31.809999,35.270000,35.270000,64905800
2020-06-30,34.599998,35.360001,33.230000,34.610001,34.610001,54406400
2020-07-01,36.919998,38.369999,34.029999,34.450001,34.450001,87861300
2020-07-02,35.880001,36.080002,33.950001,34.139999,34.139999,53576600
2020-07-06,34.759998,35.410000,33.520000,35.209999,35.209999,46540300
2020-07-07,34.070000,34.119999,32.380001,32.549999,32.549999,47337600
2020-07-08,31.620001,33.029999,31.320000,32.529999,32.529999,55863900
2020-07-09,32.000000,32.490002,29.959999,30.170000,30.170000,53324000
2020-07-10,29.379999,32.900002,29.230000,32.669998,32.669998,80475500
2020-07-13,33.230000,33.369999,31.010000,31.760000,31.760000,56573000
2020-07-14,30.700001,32.320000,30.420000,31.740000,31.740000,44172200
2020-07-15,34.130001,36.779999,33.160000,36.369999,36.369999,84741900
2020-07-16,34.599998,35.380001,33.880001,34.490002,34.490002,53333200
2020-07-17,34.270000,34.980000,33.480000,33.919998,33.919998,37397500
2020-07-20,33.900002,34.389999,32.180000,32.330002,32.330002,36534200
2020-07-21,32.639999,33.779999,32.459999,33.070000,33.070000,45932100
2020-07-22,32.820000,33.259998,31.629999,31.670000,31.670000,48195800
2020-07-23,31.350000,35.130001,30.950001,33.230000,33.230000,82254200
2020-07-24,32.880001,33.689999,32.470001,32.880001,32.880001,38446600
2020-07-27,32.889999,33.660000,32.049999,32.419998,32.419998,33062600
2020-07-28,32.270000,34.040001,32.270000,33.459999,33.459999,41625400
2020-07-29,33.610001,34.150002,32.220001,32.570000,32.570000,31122800
2020-07-30,32.029999,32.279999,31.549999,31.740000,31.740000,31536800
2020-07-31,31.690001,31.770000,30.690001,31.379999,31.379999,29612100
2020-08-03,31.330000,32.279999,30.320000,31.870001,31.870001,35214400
2020-08-04,32.009998,33.700001,32.009998,32.290001,32.290001,30010100
2020-08-05,33.310001,34.570000,32.169998,33.730000,33.730000,49260700
2020-08-06,34.250000,35.029999,33.230000,34.400002,34.400002,51250700
2020-08-07,33.900002,34.419998,33.450001,34.330002,34.330002,30367400
2020-08-10,34.650002,37.549999,34.639999,37.540001,37.540001,48876400
2020-08-11,39.639999,39.860001,36.660000,36.830002,36.830002,56549300
2020-08-12,37.549999,37.740002,35.470001,36.400002,36.400002,35005400
