Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,21.250000,21.379999,20.080000,20.299999,20.049414,167300
2020-03-03,20.230000,20.400000,19.330000,19.549999,19.308672,200300
2020-03-04,19.700001,20.370001,19.450001,20.299999,20.049414,182300
2020-03-05,20.350000,21.120001,20.240000,20.900000,20.642008,161200
2020-03-06,20.490000,20.940001,20.170000,20.600000,20.345711,153900
2020-03-09,20.030001,20.320000,19.100000,19.299999,19.061758,176200
2020-03-10,19.620001,19.940001,18.230000,18.830000,18.597561,337100
2020-03-11,18.430000,18.500000,16.920000,17.330000,17.116076,143100
2020-03-12,16.400000,17.549999,15.670000,15.710000,15.516074,200300
2020-03-13,16.209999,17.100000,15.610000,16.780001,16.572866,278300
2020-03-16,15.470000,16.000000,14.010000,14.070000,13.896317,195700
2020-03-17,14.350000,16.100000,14.080000,15.630000,15.437062,189000
2020-03-18,15.130000,16.670000,14.920000,16.170000,15.970395,340300
2020-03-19,16.620001,18.150000,14.910000,15.170000,14.982739,247400
2020-03-20,15.340000,16.740000,15.340000,15.460000,15.269160,272800
2020-03-23,15.930000,16.680000,14.050000,14.100000,13.925948,269200
2020-03-24,14.600000,15.130000,13.930000,14.990000,14.804961,150100
2020-03-25,15.050000,15.670000,14.580000,14.740000,14.558047,181300
2020-03-26,14.810000,15.390000,14.020000,14.240000,14.064219,247400
2020-03-27,14.040000,15.750000,13.600000,15.510000,15.318542,260400
2020-03-30,16.260000,17.930000,15.960000,17.090000,16.879040,380200
2020-03-31,17.820000,17.850000,16.020000,16.150000,15.950644,237000
2020-04-01,15.950000,16.379999,15.360000,15.720000,15.525950,189400
2020-04-02,15.400000,15.870000,14.620000,14.900000,14.716071,170800
2020-04-03,14.990000,15.110000,13.920000,13.960000,13.787676,146600
2020-04-06,14.220000,14.810000,13.710000,14.230000,14.054343,413100
2020-04-07,14.510000,15.160000,14.410000,14.730000,14.548171,383400
2020-04-08,14.880000,15.470000,14.610000,15.080000,14.893850,225000
2020-04-09,15.330000,15.880000,15.260000,15.720000,15.525950,164900
2020-04-13,15.660000,15.780000,15.010000,15.190000,15.002492,135400
2020-04-14,15.700000,15.890000,15.000000,15.400000,15.209900,231100
2020-04-15,15.070000,15.410000,14.230000,14.490000,14.311133,188300
2020-04-16,14.560000,14.590000,13.540000,13.800000,13.629651,203200
2020-04-17,14.070000,15.120000,14.050000,14.960000,14.775332,227200
2020-04-20,14.670000,15.410000,14.430000,15.210000,15.022246,160800
2020-04-21,14.710000,15.100000,14.340000,14.850000,14.666690,188400
2020-04-22,15.080000,15.080000,14.620000,14.830000,14.646936,113600
2020-04-23,14.970000,15.220000,14.750000,14.990000,14.804961,93700
