Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,23.490000,23.709999,22.420000,23.639999,23.005054,1016200
2020-03-03,23.639999,23.990000,22.100000,22.840000,22.226542,913400
2020-03-04,23.440001,23.940001,22.969999,23.900000,23.258070,755300
2020-03-05,23.230000,23.790001,22.879999,23.410000,22.781231,943600
2020-03-06,22.620001,23.799999,22.549999,23.260000,22.635262,1087200
2020-03-09,21.910000,22.440001,21.030001,21.459999,20.883606,1721700
2020-03-10,22.160000,22.260000,20.450001,21.530001,20.951729,1005100
2020-03-11,20.820000,21.080000,19.540001,19.750000,19.219536,1226000
2020-03-12,18.190001,18.719999,17.299999,17.530001,17.059164,927100
2020-03-13,18.559999,18.730000,16.480000,18.020000,17.536003,999700
2020-03-16,16.270000,17.420000,16.129999,16.900000,16.642805,1786700
2020-03-17,17.110001,18.059999,16.120001,17.820000,17.548803,1311600
2020-03-18,16.480000,16.940001,14.280000,14.290000,14.072526,904500
2020-03-19,14.280000,16.320000,13.610000,16.070000,15.825437,1167000
2020-03-20,16.760000,17.459999,15.860000,16.510000,16.258741,1929900
2020-03-23,16.340000,16.570000,14.770000,15.430000,15.195177,800800
2020-03-24,15.930000,17.760000,15.930000,17.250000,16.987478,915800
2020-03-25,17.410000,18.600000,16.840000,17.910000,17.637434,741500
2020-03-26,18.100000,19.940001,18.000000,19.500000,19.203238,787200
2020-03-27,18.600000,18.770000,17.620001,18.049999,17.775303,579500
2020-03-30,18.190001,18.620001,17.430000,18.410000,18.129826,681600
2020-03-31,18.490000,19.469999,18.370001,19.110001,18.819174,991800
2020-04-01,18.080000,18.500000,16.379999,16.600000,16.347372,1041000
2020-04-02,16.600000,17.860001,16.389999,17.520000,17.253370,715900
2020-04-03,17.389999,17.680000,16.459999,16.750000,16.495087,506300
2020-04-06,17.740000,18.830000,17.629999,18.700001,18.415413,786100
2020-04-07,19.330000,20.230000,18.209999,18.360001,18.080587,868200
2020-04-08,18.740000,19.059999,18.139999,18.740000,18.454803,552600
2020-04-09,19.400000,21.059999,19.129999,20.559999,20.247105,911700
2020-04-13,20.320000,20.350000,19.200001,19.360001,19.065367,386300
2020-04-14,19.850000,20.230000,19.500000,19.790001,19.488823,510000
2020-04-15,18.900000,18.900000,17.860001,18.040001,17.765457,591400
2020-04-16,17.910000,18.360001,17.379999,17.770000,17.499565,564300
