Date,Open,High,Low,Close,Adj Close,Volume

2020-03-02,229.029999,240.880005,228.080002,240.750000,237.596954,2718500
2020-03-03,240.750000,246.839996,238.839996,242.649994,239.472061,3502600
2020-03-04,245.580002,251.970001,245.320007,251.660004,248.364059,2350400
2020-03-05,248.550003,250.889999,243.529999,246.940002,243.705887,1969400
2020-03-06,243.169998,247.580002,237.899994,246.320007,243.094025,2693600
2020-03-09,231.429993,239.610001,225.000000,231.860001,228.823395,3209200
2020-03-10,236.740005,244.210007,229.850006,243.869995,240.676086,2658300
2020-03-11,237.369995,239.190002,228.679993,232.899994,229.849762,3360600
2020-03-12,216.289993,231.720001,204.139999,217.830002,214.977127,4734500
2020-03-13,225.529999,241.559998,220.020004,238.990005,235.860001,4220300
2020-03-16,206.649994,229.809998,201.369995,202.750000,200.094635,4093100
2020-03-17,210.169998,234.899994,203.630005,227.529999,224.550095,4527100
2020-03-18,210.000000,235.839996,206.169998,217.139999,214.296173,4210000
2020-03-19,217.570007,219.779999,201.520004,209.000000,206.262787,3847800
2020-03-20,207.000000,210.000000,192.369995,195.389999,192.831024,3940900
2020-03-23,196.000000,196.270004,174.320007,179.089996,176.744507,3890100
2020-03-24,187.789993,193.850006,179.250000,190.270004,187.778091,4221400
2020-03-25,188.899994,208.539993,186.029999,199.259995,196.650330,3201500
2020-03-26,198.149994,226.289993,198.000000,222.199997,219.289902,3413500
2020-03-27,216.190002,222.039993,211.729996,218.479996,215.618622,3367100
2020-03-30,222.679993,231.970001,221.339996,230.580002,227.560150,2581600
2020-03-31,228.460007,230.000000,215.919998,217.750000,214.898178,4629900
2020-04-01,205.809998,213.399994,202.029999,206.970001,204.259369,3772000
2020-04-02,207.000000,221.089996,205.589996,220.750000,217.858902,3993100
2020-04-03,219.160004,223.750000,216.820007,222.800003,219.882050,2858000
2020-04-06,228.020004,236.220001,227.000000,235.179993,232.099899,3050300
2020-04-07,241.110001,243.880005,227.029999,227.770004,224.786972,2226100
2020-04-08,229.639999,249.649994,228.000000,249.250000,245.985626,3329400
2020-04-09,248.500000,260.429993,248.199997,259.600006,256.200073,4331900
2020-04-13,256.700012,257.350006,246.759995,249.759995,247.518677,1830900
2020-04-14,255.080002,257.660004,252.520004,255.100006,252.810776,2011800
2020-04-15,252.929993,252.979996,243.210007,247.490005,245.269058,1909700
2020-04-16,249.589996,252.720001,247.550003,251.779999,249.520554,1640700
2020-04-17,256.559998,257.769989,248.080002,254.059998,251.780106,2328100
