Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,70.570000,75.360001,69.430000,74.702499,73.635773,341397200
2020-03-03,75.917503,76.000000,71.449997,72.330002,71.297157,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.604240,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,72.184303,187572800
2020-03-06,70.500000,72.705002,70.307503,72.257500,71.225685,226176800
2020-03-09,65.937500,69.522499,65.750000,66.542503,65.592308,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,70.316368,285290000
2020-03-11,69.347504,70.305000,67.964996,68.857498,67.874245,255598800
2020-03-12,63.985001,67.500000,62.000000,62.057499,61.171341,418474000
2020-03-13,66.222504,69.980003,63.237499,69.492500,68.500175,370732000
2020-03-16,60.487499,64.769997,60.000000,60.552502,59.687832,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215000,62.312309,324056000
2020-03-18,59.942501,62.500000,59.279999,61.667500,60.786911,300233600
2020-03-19,61.847500,63.209999,60.652500,61.195000,60.321156,271857200
2020-03-20,61.794998,62.957500,57.000000,57.310001,56.491634,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,55.291519,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,60.838661,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,60.503517,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,63.687393,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,61.050594,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.792850,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.664707,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,59.367474,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.358120,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,59.490692,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,64.680504,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,63.931355,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.567657,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,66.040802,162116400
2020-04-13,67.077499,68.425003,66.457497,68.312500,67.337029,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,70.737755,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,70.092110,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.649040,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.690422,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,68.243881,130015200
2020-04-21,69.070000,69.312500,66.357498,67.092499,66.134438,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,68.039352,117057200
2020-04-23,68.967499,70.437500,68.717499,68.757500,67.775673,124814400
2020-04-24,69.300003,70.752502,69.250000,70.742500,69.732323,126508800
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.781609,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.650490,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.905334,137280800
2020-04-30,72.489998,73.632500,72.087502,73.449997,72.401154,183064000
2020-05-01,71.562500,74.750000,71.462502,72.267502,71.235542,60154200
2020-05-04,72.292503,73.422501,71.580002,73.290001,72.243446,33392000
2020-05-05,73.764999,75.250000,73.614998,74.389999,73.327736,36937800
2020-05-06,75.114998,75.809998,74.717499,75.157501,74.084282,35583400
2020-05-07,75.805000,76.292503,75.492500,75.934998,74.850670,28803800
2020-05-08,76.410004,77.587502,76.072502,77.532501,77.259674,33512000
2020-05-11,77.025002,79.262497,76.809998,78.752502,78.475372,36486600
2020-05-12,79.457497,79.922501,77.727501,77.852501,77.578537,40575300
