Date,Open,High,Low,Close,Adj Close,Volume

2020-03-02,257.339996,273.239990,250.320007,273.109985,268.688080,8866300
2020-03-03,275.350006,280.350006,259.230011,261.399994,257.167694,9188100
2020-03-04,290.000000,295.839996,282.209991,289.420013,284.734039,14533000
2020-03-05,281.600006,289.420013,279.940002,282.959991,278.378601,5908400
2020-03-06,275.420013,284.970001,271.899994,283.869995,279.273895,5361900
2020-03-09,264.459991,281.440002,259.239990,273.440002,269.012756,8070700
2020-03-10,279.720001,283.899994,272.500000,280.000000,275.466522,7366000
2020-03-11,274.760010,285.239990,273.260010,277.779999,273.282471,7744600
2020-03-12,260.000000,272.230011,250.000000,250.410004,246.355637,10496600
2020-03-13,260.989990,273.220001,242.270004,272.040009,268.794708,9308400
2020-03-16,243.919998,245.679993,223.949997,225.039993,222.355392,10303500
2020-03-17,230.820007,248.759995,228.289993,244.220001,241.306595,9642200
2020-03-18,225.750000,231.449997,200.190002,217.059998,214.470581,12917500
2020-03-19,216.979996,226.119995,208.940002,219.800003,217.177902,8065200
2020-03-20,223.179993,232.639999,203.460007,206.589996,204.125504,9364100
2020-03-23,202.039993,205.750000,187.720001,194.860001,192.535431,10654500
2020-03-24,202.139999,220.270004,199.000000,219.800003,217.177902,8894400
2020-03-25,219.089996,247.509995,216.000000,234.490005,231.692657,10014000
2020-03-26,234.029999,257.959991,232.300003,255.389999,252.343338,7517600
2020-03-27,242.940002,251.600006,238.240005,242.449997,239.557709,4879500
2020-03-30,242.639999,254.089996,242.639999,251.279999,248.282364,5329000
2020-03-31,243.479996,254.529999,243.000000,249.380005,246.405045,5450000
2020-04-01,238.690002,246.610001,235.440002,237.320007,234.488907,4548800
2020-04-02,235.300003,242.000000,226.029999,240.440002,237.571686,4636800
2020-04-03,238.320007,239.339996,227.270004,229.490005,226.752335,4650300
2020-04-06,240.000000,249.289993,235.119995,248.339996,245.377441,6365900
2020-04-07,259.809998,266.709991,246.539993,248.039993,245.081009,4984100
2020-04-08,247.690002,269.160004,246.259995,267.829987,264.634949,6390200
2020-04-09,265.000000,270.399994,261.600006,264.130005,260.979095,4925500
2020-04-13,262.059998,264.959991,258.179993,263.510010,260.366486,2964900
2020-04-14,269.000000,273.070007,267.000000,270.500000,267.273071,4778900
2020-04-15,276.329987,282.989990,270.679993,281.679993,278.319702,7841800
2020-04-16,283.440002,300.000000,280.010010,298.429993,294.869904,7738900
2020-04-17,300.989990,304.000000,287.100006,290.559998,287.093781,5857500
2020-04-20,285.299988,289.010010,281.269989,282.140015,278.774261,4072600
2020-04-21,274.950012,280.000000,273.250000,274.190002,270.919067,3977500
2020-04-22,279.579987,283.820007,276.709991,277.019989,273.715302,3663300
2020-04-23,279.059998,288.459991,278.540009,285.329987,281.926147,4420500
2020-04-24,287.290009,291.899994,284.000000,291.290009,287.815094,3265000
2020-04-27,293.209991,296.859985,290.630005,293.980011,290.472992,3706200
2020-04-28,298.000000,298.250000,285.619995,288.359985,284.920013,3862900
2020-04-29,292.000000,292.750000,286.100006,287.649994,284.218445,4258400
2020-04-30,286.649994,295.000000,285.519989,292.470001,288.980988,7631700
2020-05-01,288.390015,289.000000,279.600006,284.510010,281.115967,3526100
2020-05-04,284.489990,287.940002,282.109985,287.540009,284.109802,2894200
2020-05-05,289.959991,296.000000,287.290009,293.040009,289.544189,2501300
2020-05-06,295.100006,297.679993,288.440002,288.769989,285.325104,2579200
2020-05-07,291.059998,292.290009,284.519989,285.000000,281.600098,3162300
