Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,116.629997,121.580002,114.459999,121.519997,118.014458,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,113.586006,32547700
2020-03-04,118.330002,120.190002,114.699997,119.849998,116.392639,25795900
2020-03-05,115.669998,116.430000,112.580002,113.970001,110.682266,25025600
2020-03-06,106.260002,110.320000,105.019997,108.080002,104.962173,38159400
2020-03-09,96.570000,99.230003,93.000000,93.440002,90.744499,40352000
2020-03-10,99.000000,101.279999,94.580002,100.699997,97.795067,31102700
2020-03-11,97.699997,100.050003,94.550003,95.959999,93.191795,38127000
2020-03-12,89.589996,96.959999,86.320000,88.050003,85.509987,49725200
2020-03-13,95.989998,103.989998,92.000000,103.910004,100.912468,38543300
2020-03-16,85.199997,93.980003,84.550003,88.360001,85.811035,38589700
2020-03-17,90.889999,97.440002,87.500000,93.760002,91.055267,35239800
2020-03-18,87.669998,90.790001,80.360001,83.889999,81.469994,41525600
2020-03-19,81.559998,88.110001,76.910004,85.300003,82.839317,32175100
2020-03-20,86.300003,89.459999,82.480003,83.500000,81.091248,30150800
2020-03-23,82.680000,83.750000,78.089996,79.029999,76.750183,32536600
2020-03-24,84.900002,90.099998,82.900002,88.430000,85.879028,34363200
2020-03-25,89.239998,95.150002,84.540001,91.730003,89.083832,38111700
2020-03-26,94.080002,98.570000,93.540001,98.120003,95.289497,29826300
2020-03-27,93.190002,94.839996,90.550003,91.129997,88.501137,30041500
2020-03-30,90.650002,94.089996,89.300003,93.500000,90.802773,21656900
2020-03-31,92.050003,94.169998,89.339996,90.029999,87.432869,23379300
2020-04-01,85.099998,86.559998,83.250000,84.360001,81.926430,28029600
2020-04-02,83.510002,87.910004,82.959999,87.510002,84.985565,24018000
2020-04-03,86.000000,87.480003,82.769997,84.050003,82.473579,21199400
2020-04-06,88.989998,90.989998,87.699997,89.459999,87.782112,26820800
2020-04-07,94.449997,94.500000,90.379997,90.639999,88.939980,22563800
2020-04-08,92.099998,94.860001,90.550003,94.300003,92.531334,22903300
2020-04-09,96.919998,104.389999,96.889999,102.760002,100.832657,42084700
2020-04-13,103.110001,103.110001,97.300003,98.190002,96.348373,26911900
2020-04-14,101.019997,102.000000,93.639999,95.500000,93.708824,46151300
2020-04-15,91.150002,92.029999,90.129997,90.790001,89.087166,30118600
2020-04-16,90.230003,90.570000,87.050003,87.330002,85.692062,32449600
2020-04-17,92.000000,95.699997,90.959999,95.180000,93.394829,30191900
2020-04-20,92.470001,94.709999,90.459999,91.709999,89.989906,23679400
2020-04-21,88.620003,91.379997,88.330002,89.050003,87.379807,23035000
