"","time_usec","domain","count"
"143",2020-02-03,"facebook.com",5
"144",2020-02-03,"instagram.com",0
"145",2020-02-04,"stackoverflow.com",0
"146",2020-02-04,"wikipedia.org",3
"147",2020-02-04,"github.com",0
"148",2020-02-04,"pw.edu.pl",0
"149",2020-02-04,"youtube.com",28
"150",2020-02-04,"google.com",60
"151",2020-02-04,"facebook.com",5
"152",2020-02-04,"instagram.com",0
"153",2020-02-05,"stackoverflow.com",0
"154",2020-02-05,"wikipedia.org",1
"155",2020-02-05,"github.com",0
"156",2020-02-05,"pw.edu.pl",0
"157",2020-02-05,"youtube.com",10
"158",2020-02-05,"google.com",113
"159",2020-02-05,"facebook.com",0
"160",2020-02-05,"instagram.com",0
"161",2020-02-06,"stackoverflow.com",0
"162",2020-02-06,"wikipedia.org",1
"163",2020-02-06,"github.com",0
"164",2020-02-06,"pw.edu.pl",0
"165",2020-02-06,"youtube.com",1
"166",2020-02-06,"google.com",105
"167",2020-02-06,"facebook.com",13
"168",2020-02-06,"instagram.com",0
"169",2020-02-07,"stackoverflow.com",0
"170",2020-02-07,"wikipedia.org",0
"171",2020-02-07,"github.com",0
"172",2020-02-07,"pw.edu.pl",0
"173",2020-02-07,"youtube.com",0
"174",2020-02-07,"google.com",23
"175",2020-02-07,"facebook.com",0
"176",2020-02-07,"instagram.com",0
"177",2020-02-08,"stackoverflow.com",0
"178",2020-02-08,"wikipedia.org",0
"179",2020-02-08,"github.com",0
"180",2020-02-08,"pw.edu.pl",0
"181",2020-02-08,"youtube.com",9
"182",2020-02-08,"google.com",25
"183",2020-02-08,"facebook.com",0
"184",2020-02-08,"instagram.com",0
"185",2020-02-09,"stackoverflow.com",0
"186",2020-02-09,"wikipedia.org",1
"187",2020-02-09,"github.com",0
"188",2020-02-09,"pw.edu.pl",0
"189",2020-02-09,"youtube.com",15
"190",2020-02-09,"google.com",42
"191",2020-02-09,"facebook.com",9
"192",2020-02-09,"instagram.com",0
"193",2020-02-10,"stackoverflow.com",0
"194",2020-02-10,"wikipedia.org",0
"195",2020-02-10,"github.com",0
"196",2020-02-10,"pw.edu.pl",31
"197",2020-02-10,"youtube.com",65
"198",2020-02-10,"google.com",68
"199",2020-02-10,"facebook.com",0
"200",2020-02-10,"instagram.com",0
"201",2020-02-11,"stackoverflow.com",0
"202",2020-02-11,"wikipedia.org",0
"203",2020-02-11,"github.com",0
"204",2020-02-11,"pw.edu.pl",17
"205",2020-02-11,"youtube.com",0
"206",2020-02-11,"google.com",17
"207",2020-02-11,"facebook.com",6
"208",2020-02-11,"instagram.com",0
"209",2020-02-12,"stackoverflow.com",0
"210",2020-02-12,"wikipedia.org",0
"211",2020-02-12,"github.com",0
"212",2020-02-12,"pw.edu.pl",9
"213",2020-02-12,"youtube.com",0
"214",2020-02-12,"google.com",20
"215",2020-02-12,"facebook.com",2
"216",2020-02-12,"instagram.com",0
"217",2020-02-13,"stackoverflow.com",0
"218",2020-02-13,"wikipedia.org",2
"219",2020-02-13,"github.com",0
"220",2020-02-13,"pw.edu.pl",15
"221",2020-02-13,"youtube.com",0
"222",2020-02-13,"google.com",197
"223",2020-02-13,"facebook.com",18
"224",2020-02-13,"instagram.com",0
"225",2020-02-14,"stackoverflow.com",0
"226",2020-02-14,"wikipedia.org",0
"227",2020-02-14,"github.com",0
"228",2020-02-14,"pw.edu.pl",0
"229",2020-02-14,"youtube.com",0
"230",2020-02-14,"google.com",21
"231",2020-02-14,"facebook.com",0
"232",2020-02-14,"instagram.com",0
"233",2020-02-15,"stackoverflow.com",0
"234",2020-02-15,"wikipedia.org",0
"235",2020-02-15,"github.com",0
"236",2020-02-15,"pw.edu.pl",0
"237",2020-02-15,"youtube.com",0
"238",2020-02-15,"google.com",10
"239",2020-02-15,"facebook.com",0
"240",2020-02-15,"instagram.com",0
"241",2020-02-16,"stackoverflow.com",0
"242",2020-02-16,"wikipedia.org",0
"243",2020-02-16,"github.com",0
"244",2020-02-16,"pw.edu.pl",0
"245",2020-02-16,"youtube.com",0
"246",2020-02-16,"google.com",12
"247",2020-02-16,"facebook.com",0
"248",2020-02-16,"instagram.com",0
"249",2020-02-17,"stackoverflow.com",0
"250",2020-02-17,"wikipedia.org",0
"251",2020-02-17,"github.com",0
"252",2020-02-17,"pw.edu.pl",4
"253",2020-02-17,"youtube.com",0
"254",2020-02-17,"google.com",33
"255",2020-02-17,"facebook.com",0
"256",2020-02-17,"instagram.com",0
"257",2020-02-18,"stackoverflow.com",0
"258",2020-02-18,"wikipedia.org",1
"259",2020-02-18,"github.com",0
"260",2020-02-18,"pw.edu.pl",0
"261",2020-02-18,"youtube.com",0
"262",2020-02-18,"google.com",16
"263",2020-02-18,"facebook.com",0
"264",2020-02-18,"instagram.com",0
"265",2020-02-19,"stackoverflow.com",0
"266",2020-02-19,"wikipedia.org",1
"267",2020-02-19,"github.com",0
"268",2020-02-19,"pw.edu.pl",21
"269",2020-02-19,"youtube.com",1
"270",2020-02-19,"google.com",24
"271",2020-02-19,"facebook.com",0
"272",2020-02-19,"instagram.com",0
"273",2020-02-20,"stackoverflow.com",0
"274",2020-02-20,"wikipedia.org",0
"275",2020-02-20,"github.com",0
"276",2020-02-20,"pw.edu.pl",29
"277",2020-02-20,"youtube.com",0
"278",2020-02-20,"google.com",26
"279",2020-02-20,"facebook.com",0
"280",2020-02-20,"instagram.com",0
"281",2020-02-21,"stackoverflow.com",0
"282",2020-02-21,"wikipedia.org",0
"283",2020-02-21,"github.com",0
"284",2020-02-21,"pw.edu.pl",0
"285",2020-02-21,"youtube.com",3
"286",2020-02-21,"google.com",12
"287",2020-02-21,"facebook.com",0
"288",2020-02-21,"instagram.com",0
"289",2020-02-22,"stackoverflow.com",0
"290",2020-02-22,"wikipedia.org",0
"291",2020-02-22,"github.com",0
"292",2020-02-22,"pw.edu.pl",8
"293",2020-02-22,"youtube.com",0
"294",2020-02-22,"google.com",13
"295",2020-02-22,"facebook.com",0
"296",2020-02-22,"instagram.com",0
"297",2020-02-23,"stackoverflow.com",0
"298",2020-02-23,"wikipedia.org",0
"299",2020-02-23,"github.com",0
"300",2020-02-23,"pw.edu.pl",0
"301",2020-02-23,"youtube.com",0
"302",2020-02-23,"google.com",24
"303",2020-02-23,"facebook.com",0
"304",2020-02-23,"instagram.com",0
"305",2020-02-24,"stackoverflow.com",0
"306",2020-02-24,"wikipedia.org",0
"307",2020-02-24,"github.com",0
"308",2020-02-24,"pw.edu.pl",4
"309",2020-02-24,"youtube.com",11
"310",2020-02-24,"google.com",9
"311",2020-02-24,"facebook.com",0
"312",2020-02-24,"instagram.com",0
"313",2020-02-25,"stackoverflow.com",0
"314",2020-02-25,"wikipedia.org",0
"315",2020-02-25,"github.com",0
"316",2020-02-25,"pw.edu.pl",0
"317",2020-02-25,"youtube.com",5
"318",2020-02-25,"google.com",32
"319",2020-02-25,"facebook.com",10
"320",2020-02-25,"instagram.com",0
"321",2020-02-26,"stackoverflow.com",0
"322",2020-02-26,"wikipedia.org",0
"323",2020-02-26,"github.com",0
"324",2020-02-26,"pw.edu.pl",0
"325",2020-02-26,"youtube.com",1
"326",2020-02-26,"google.com",12
"327",2020-02-26,"facebook.com",0
"328",2020-02-26,"instagram.com",0
"329",2020-02-27,"stackoverflow.com",0
"330",2020-02-27,"wikipedia.org",1
"331",2020-02-27,"github.com",0
"332",2020-02-27,"pw.edu.pl",6
"333",2020-02-27,"youtube.com",0
"334",2020-02-27,"google.com",25
"335",2020-02-27,"facebook.com",0
"336",2020-02-27,"instagram.com",0
"337",2020-02-28,"stackoverflow.com",0
"338",2020-02-28,"wikipedia.org",0
"339",2020-02-28,"github.com",0
"340",2020-02-28,"pw.edu.pl",0
"341",2020-02-28,"youtube.com",0
"342",2020-02-28,"google.com",2
"343",2020-02-28,"facebook.com",0
"344",2020-02-28,"instagram.com",0
"345",2020-02-29,"stackoverflow.com",0
"346",2020-02-29,"wikipedia.org",0
"347",2020-02-29,"github.com",0
"348",2020-02-29,"pw.edu.pl",2
"349",2020-02-29,"youtube.com",4
"350",2020-02-29,"google.com",36
"351",2020-02-29,"facebook.com",0
"352",2020-02-29,"instagram.com",0
"353",2020-03-29,"stackoverflow.com",0
"354",2020-03-29,"wikipedia.org",0
"355",2020-03-29,"github.com",0
"356",2020-03-29,"pw.edu.pl",0
"357",2020-03-29,"youtube.com",28
"358",2020-03-29,"google.com",74
"359",2020-03-29,"facebook.com",0
"360",2020-03-29,"instagram.com",0
"361",2020-03-30,"stackoverflow.com",0
"362",2020-03-30,"wikipedia.org",0
"363",2020-03-30,"github.com",0
"364",2020-03-30,"pw.edu.pl",0
"365",2020-03-30,"youtube.com",31
"366",2020-03-30,"google.com",68
"367",2020-03-30,"facebook.com",0
"368",2020-03-30,"instagram.com",0
"369",2020-03-31,"stackoverflow.com",0
"370",2020-03-31,"wikipedia.org",2
"371",2020-03-31,"github.com",0
"372",2020-03-31,"pw.edu.pl",0
"373",2020-03-31,"youtube.com",4
"374",2020-03-31,"google.com",24
"375",2020-03-31,"facebook.com",13
"376",2020-03-31,"instagram.com",0
"377",2020-04-01,"stackoverflow.com",0
"378",2020-04-01,"wikipedia.org",0
"379",2020-04-01,"github.com",0
"380",2020-04-01,"pw.edu.pl",0
"381",2020-04-01,"youtube.com",6
"382",2020-04-01,"google.com",193
"383",2020-04-01,"facebook.com",0
"384",2020-04-01,"instagram.com",0
"385",2020-04-02,"stackoverflow.com",0
"386",2020-04-02,"wikipedia.org",0
"387",2020-04-02,"github.com",0
"388",2020-04-02,"pw.edu.pl",0
"389",2020-04-02,"youtube.com",0
"390",2020-04-02,"google.com",41
"391",2020-04-02,"facebook.com",0
"392",2020-04-02,"instagram.com",0
"393",2020-04-03,"stackoverflow.com",0
"394",2020-04-03,"wikipedia.org",1
"395",2020-04-03,"github.com",0
"396",2020-04-03,"pw.edu.pl",0
