"","time_usec","domain","count"
"715",2020-03-18,"github.com",15
"716",2020-03-18,"pw.edu.pl",25
"717",2020-03-18,"youtube.com",159
"718",2020-03-18,"google.com",23
"719",2020-03-18,"facebook.com",37
"720",2020-03-18,"instagram.com",0
"721",2020-03-19,"stackoverflow.com",2
"722",2020-03-19,"wikipedia.org",5
"723",2020-03-19,"github.com",0
"724",2020-03-19,"pw.edu.pl",24
"725",2020-03-19,"youtube.com",13
"726",2020-03-19,"google.com",62
"727",2020-03-19,"facebook.com",10
"728",2020-03-19,"instagram.com",0
"729",2020-03-20,"stackoverflow.com",8
"730",2020-03-20,"wikipedia.org",7
"731",2020-03-20,"github.com",65
"732",2020-03-20,"pw.edu.pl",21
"733",2020-03-20,"youtube.com",9
"734",2020-03-20,"google.com",97
"735",2020-03-20,"facebook.com",8
"736",2020-03-20,"instagram.com",0
"737",2020-03-21,"stackoverflow.com",0
"738",2020-03-21,"wikipedia.org",0
"739",2020-03-21,"github.com",0
"740",2020-03-21,"pw.edu.pl",6
"741",2020-03-21,"youtube.com",77
"742",2020-03-21,"google.com",34
"743",2020-03-21,"facebook.com",29
"744",2020-03-21,"instagram.com",0
"745",2020-03-22,"stackoverflow.com",0
"746",2020-03-22,"wikipedia.org",0
"747",2020-03-22,"github.com",0
"748",2020-03-22,"pw.edu.pl",4
"749",2020-03-22,"youtube.com",55
"750",2020-03-22,"google.com",6
"751",2020-03-22,"facebook.com",37
"752",2020-03-22,"instagram.com",0
"753",2020-03-23,"stackoverflow.com",21
"754",2020-03-23,"wikipedia.org",41
"755",2020-03-23,"github.com",16
"756",2020-03-23,"pw.edu.pl",28
"757",2020-03-23,"youtube.com",114
"758",2020-03-23,"google.com",321
"759",2020-03-23,"facebook.com",23
"760",2020-03-23,"instagram.com",0
"761",2020-03-24,"stackoverflow.com",0
"762",2020-03-24,"wikipedia.org",13
"763",2020-03-24,"github.com",19
"764",2020-03-24,"pw.edu.pl",19
"765",2020-03-24,"youtube.com",63
"766",2020-03-24,"google.com",64
"767",2020-03-24,"facebook.com",27
"768",2020-03-24,"instagram.com",0
"769",2020-03-25,"stackoverflow.com",10
"770",2020-03-25,"wikipedia.org",11
"771",2020-03-25,"github.com",48
"772",2020-03-25,"pw.edu.pl",9
"773",2020-03-25,"youtube.com",29
"774",2020-03-25,"google.com",86
"775",2020-03-25,"facebook.com",12
"776",2020-03-25,"instagram.com",0
"777",2020-03-26,"stackoverflow.com",12
"778",2020-03-26,"wikipedia.org",13
"779",2020-03-26,"github.com",7
"780",2020-03-26,"pw.edu.pl",16
"781",2020-03-26,"youtube.com",19
"782",2020-03-26,"google.com",98
"783",2020-03-26,"facebook.com",5
"784",2020-03-26,"instagram.com",0
"785",2020-03-27,"stackoverflow.com",8
"786",2020-03-27,"wikipedia.org",21
"787",2020-03-27,"github.com",23
"788",2020-03-27,"pw.edu.pl",22
"789",2020-03-27,"youtube.com",87
"790",2020-03-27,"google.com",91
"791",2020-03-27,"facebook.com",33
"792",2020-03-27,"instagram.com",0
"793",2020-03-28,"stackoverflow.com",0
"794",2020-03-28,"wikipedia.org",16
"795",2020-03-28,"github.com",5
"796",2020-03-28,"pw.edu.pl",12
"797",2020-03-28,"youtube.com",81
"798",2020-03-28,"google.com",381
"799",2020-03-28,"facebook.com",83
"800",2020-03-28,"instagram.com",0
"801",2020-03-29,"stackoverflow.com",10
"802",2020-03-29,"wikipedia.org",27
"803",2020-03-29,"github.com",9
"804",2020-03-29,"pw.edu.pl",9
"805",2020-03-29,"youtube.com",50
"806",2020-03-29,"google.com",98
"807",2020-03-29,"facebook.com",17
"808",2020-03-29,"instagram.com",0
"809",2020-03-30,"stackoverflow.com",0
"810",2020-03-30,"wikipedia.org",10
"811",2020-03-30,"github.com",15
"812",2020-03-30,"pw.edu.pl",5
"813",2020-03-30,"youtube.com",36
"814",2020-03-30,"google.com",39
"815",2020-03-30,"facebook.com",31
"816",2020-03-30,"instagram.com",0
"817",2020-03-31,"stackoverflow.com",0
"818",2020-03-31,"wikipedia.org",0
"819",2020-03-31,"github.com",1
"820",2020-03-31,"pw.edu.pl",0
"821",2020-03-31,"youtube.com",25
"822",2020-03-31,"google.com",19
"823",2020-03-31,"facebook.com",14
"824",2020-03-31,"instagram.com",0
"825",2020-04-01,"stackoverflow.com",4
"826",2020-04-01,"wikipedia.org",1
"827",2020-04-01,"github.com",12
"828",2020-04-01,"pw.edu.pl",10
"829",2020-04-01,"youtube.com",48
"830",2020-04-01,"google.com",40
"831",2020-04-01,"facebook.com",74
"832",2020-04-01,"instagram.com",0
"833",2020-04-02,"stackoverflow.com",0
"834",2020-04-02,"wikipedia.org",0
"835",2020-04-02,"github.com",9
"836",2020-04-02,"pw.edu.pl",3
"837",2020-04-02,"youtube.com",28
"838",2020-04-02,"google.com",67
"839",2020-04-02,"facebook.com",15
"840",2020-04-02,"instagram.com",0
"841",2020-04-03,"stackoverflow.com",0
"842",2020-04-03,"wikipedia.org",3
"843",2020-04-03,"github.com",3
"844",2020-04-03,"pw.edu.pl",19
"845",2020-04-03,"youtube.com",79
"846",2020-04-03,"google.com",73
"847",2020-04-03,"facebook.com",13
"848",2020-04-03,"instagram.com",0
"849",2020-04-04,"stackoverflow.com",0
"850",2020-04-04,"wikipedia.org",0
"851",2020-04-04,"github.com",1
"852",2020-04-04,"pw.edu.pl",0
"853",2020-04-04,"youtube.com",0
"854",2020-04-04,"google.com",0
"855",2020-04-04,"facebook.com",6
"856",2020-04-04,"instagram.com",0
"857",2020-04-05,"stackoverflow.com",2
"858",2020-04-05,"wikipedia.org",0
"859",2020-04-05,"github.com",19
"860",2020-04-05,"pw.edu.pl",2
"861",2020-04-05,"youtube.com",40
"862",2020-04-05,"google.com",29
"863",2020-04-05,"facebook.com",25
"864",2020-04-05,"instagram.com",0
"865",2020-04-06,"stackoverflow.com",1
"866",2020-04-06,"wikipedia.org",0
"867",2020-04-06,"github.com",54
"868",2020-04-06,"pw.edu.pl",14
"869",2020-04-06,"youtube.com",43
"870",2020-04-06,"google.com",45
"871",2020-04-06,"facebook.com",24
"872",2020-04-06,"instagram.com",0
"873",2020-04-07,"stackoverflow.com",0
"874",2020-04-07,"wikipedia.org",0
"875",2020-04-07,"github.com",13
"876",2020-04-07,"pw.edu.pl",6
"877",2020-04-07,"youtube.com",31
"878",2020-04-07,"google.com",23
"879",2020-04-07,"facebook.com",5
"880",2020-04-07,"instagram.com",0
"881",2020-04-08,"stackoverflow.com",0
"882",2020-04-08,"wikipedia.org",3
"883",2020-04-08,"github.com",1
"884",2020-04-08,"pw.edu.pl",2
"885",2020-04-08,"youtube.com",24
"886",2020-04-08,"google.com",10
"887",2020-04-08,"facebook.com",10
"888",2020-04-08,"instagram.com",0
"889",2020-04-09,"stackoverflow.com",0
"890",2020-04-09,"wikipedia.org",0
"891",2020-04-09,"github.com",1
"892",2020-04-09,"pw.edu.pl",0
"893",2020-04-09,"youtube.com",10
"894",2020-04-09,"google.com",12
"895",2020-04-09,"facebook.com",6
"896",2020-04-09,"instagram.com",0
"897",2020-04-10,"stackoverflow.com",0
"898",2020-04-10,"wikipedia.org",0
"899",2020-04-10,"github.com",4
"900",2020-04-10,"pw.edu.pl",0
"901",2020-04-10,"youtube.com",6
"902",2020-04-10,"google.com",18
"903",2020-04-10,"facebook.com",12
"904",2020-04-10,"instagram.com",0
"905",2020-04-11,"stackoverflow.com",0
"906",2020-04-11,"wikipedia.org",0
"907",2020-04-11,"github.com",1
"908",2020-04-11,"pw.edu.pl",5
"909",2020-04-11,"youtube.com",15
"910",2020-04-11,"google.com",8
"911",2020-04-11,"facebook.com",11
"912",2020-04-11,"instagram.com",0
"913",2020-04-12,"stackoverflow.com",0
"914",2020-04-12,"wikipedia.org",0
"915",2020-04-12,"github.com",10
"916",2020-04-12,"pw.edu.pl",0
"917",2020-04-12,"youtube.com",3
"918",2020-04-12,"google.com",38
"919",2020-04-12,"facebook.com",11
"920",2020-04-12,"instagram.com",0
"921",2020-04-13,"stackoverflow.com",0
"922",2020-04-13,"wikipedia.org",3
"923",2020-04-13,"github.com",2
"924",2020-04-13,"pw.edu.pl",28
"925",2020-04-13,"youtube.com",1
"926",2020-04-13,"google.com",43
"927",2020-04-13,"facebook.com",11
"928",2020-04-13,"instagram.com",0
"929",2020-04-14,"stackoverflow.com",0
"930",2020-04-14,"wikipedia.org",2
"931",2020-04-14,"github.com",1
"932",2020-04-14,"pw.edu.pl",19
"933",2020-04-14,"youtube.com",12
"934",2020-04-14,"google.com",18
"935",2020-04-14,"facebook.com",15
"936",2020-04-14,"instagram.com",0
"937",2020-04-15,"stackoverflow.com",0
"938",2020-04-15,"wikipedia.org",0
"939",2020-04-15,"github.com",0
"940",2020-04-15,"pw.edu.pl",8
"941",2020-04-15,"youtube.com",29
"942",2020-04-15,"google.com",16
"943",2020-04-15,"facebook.com",6
"944",2020-04-15,"instagram.com",0
"945",2020-04-16,"stackoverflow.com",0
"946",2020-04-16,"wikipedia.org",0
"947",2020-04-16,"github.com",0
"948",2020-04-16,"pw.edu.pl",33
"949",2020-04-16,"youtube.com",2
"950",2020-04-16,"google.com",57
"951",2020-04-16,"facebook.com",8
"952",2020-04-16,"instagram.com",0
"953",2020-04-17,"stackoverflow.com",0
"954",2020-04-17,"wikipedia.org",2
"955",2020-04-17,"github.com",0
"956",2020-04-17,"pw.edu.pl",1
"957",2020-04-17,"youtube.com",1
"958",2020-04-17,"google.com",19
"959",2020-04-17,"facebook.com",0
"960",2020-04-17,"instagram.com",0
"961",2020-04-18,"stackoverflow.com",0
"962",2020-04-18,"wikipedia.org",0
"963",2020-04-18,"github.com",4
"964",2020-04-18,"pw.edu.pl",2
"965",2020-04-18,"youtube.com",9
"966",2020-04-18,"google.com",13
"967",2020-04-18,"facebook.com",10
"968",2020-04-18,"instagram.com",0
"969",2020-04-19,"stackoverflow.com",0
"970",2020-04-19,"wikipedia.org",0
"971",2020-04-19,"github.com",1
"972",2020-04-19,"pw.edu.pl",11
"973",2020-04-19,"youtube.com",1
"974",2020-04-19,"google.com",29
"975",2020-04-19,"facebook.com",16
"976",2020-04-19,"instagram.com",0
"977",2020-04-20,"stackoverflow.com",0
"978",2020-04-20,"wikipedia.org",0
"979",2020-04-20,"github.com",0
"980",2020-04-20,"pw.edu.pl",4
"981",2020-04-20,"youtube.com",5
"982",2020-04-20,"google.com",2
"983",2020-04-20,"facebook.com",2
"984",2020-04-20,"instagram.com",0
"985",2020-04-21,"stackoverflow.com",0
"986",2020-04-21,"wikipedia.org",0
"987",2020-04-21,"github.com",0
"988",2020-04-21,"pw.edu.pl",7
"989",2020-04-21,"youtube.com",6
"990",2020-04-21,"google.com",24
"991",2020-04-21,"facebook.com",28
"992",2020-04-21,"instagram.com",0
"993",2020-04-22,"stackoverflow.com",0
"994",2020-04-22,"wikipedia.org",1
"995",2020-04-22,"github.com",18
"996",2020-04-22,"pw.edu.pl",12
"997",2020-04-22,"youtube.com",18
"998",2020-04-22,"google.com",34
"999",2020-04-22,"facebook.com",36
"1000",2020-04-22,"instagram.com",0
"1001",2020-04-23,"stackoverflow.com",10
"1002",2020-04-23,"wikipedia.org",1
"1003",2020-04-23,"github.com",25
"1004",2020-04-23,"pw.edu.pl",8
"1005",2020-04-23,"youtube.com",25
"1006",2020-04-23,"google.com",52
"1007",2020-04-23,"facebook.com",8
"1008",2020-04-23,"instagram.com",0
"1009",2020-04-24,"stackoverflow.com",5
"1010",2020-04-24,"wikipedia.org",0
"1011",2020-04-24,"github.com",23
"1012",2020-04-24,"pw.edu.pl",3
"1013",2020-04-24,"youtube.com",36
"1014",2020-04-24,"google.com",53
"1015",2020-04-24,"facebook.com",5
"1016",2020-04-24,"instagram.com",0
"1017",2020-04-25,"stackoverflow.com",0
"1018",2020-04-25,"wikipedia.org",0
"1019",2020-04-25,"github.com",29
"1020",2020-04-25,"pw.edu.pl",12
"1021",2020-04-25,"youtube.com",14
"1022",2020-04-25,"google.com",9
"1023",2020-04-25,"facebook.com",19
"1024",2020-04-25,"instagram.com",0
"1025",2020-04-26,"stackoverflow.com",0
"1026",2020-04-26,"wikipedia.org",0
"1027",2020-04-26,"github.com",2
"1028",2020-04-26,"pw.edu.pl",41
"1029",2020-04-26,"youtube.com",1
"1030",2020-04-26,"google.com",72
"1031",2020-04-26,"facebook.com",2
"1032",2020-04-26,"instagram.com",0
"1033",2020-04-27,"stackoverflow.com",0
"1034",2020-04-27,"wikipedia.org",0
"1035",2020-04-27,"github.com",2
"1036",2020-04-27,"pw.edu.pl",5
"1037",2020-04-27,"youtube.com",1
"1038",2020-04-27,"google.com",11
"1039",2020-04-27,"facebook.com",4
"1040",2020-04-27,"instagram.com",0
"1041",2020-04-28,"stackoverflow.com",12
"1042",2020-04-28,"wikipedia.org",6
"1043",2020-04-28,"github.com",42
"1044",2020-04-28,"pw.edu.pl",30
"1045",2020-04-28,"youtube.com",20
"1046",2020-04-28,"google.com",90
"1047",2020-04-28,"facebook.com",4
"1048",2020-04-28,"instagram.com",0
"1049",2020-04-29,"stackoverflow.com",13
"1050",2020-04-29,"wikipedia.org",0
"1051",2020-04-29,"github.com",2
"1052",2020-04-29,"pw.edu.pl",1
"1053",2020-04-29,"youtube.com",9
"1054",2020-04-29,"google.com",29
"1055",2020-04-29,"facebook.com",1
"1056",2020-04-29,"instagram.com",0
"1057",2020-04-30,"stackoverflow.com",6
"1058",2020-04-30,"wikipedia.org",0
"1059",2020-04-30,"github.com",2
"1060",2020-04-30,"pw.edu.pl",20
"1061",2020-04-30,"youtube.com",27
"1062",2020-04-30,"google.com",152
"1063",2020-04-30,"facebook.com",9
"1064",2020-04-30,"instagram.com",0
"1065",2020-05-01,"stackoverflow.com",0
"1066",2020-05-01,"wikipedia.org",0
"1067",2020-05-01,"github.com",2
"1068",2020-05-01,"pw.edu.pl",1
"1069",2020-05-01,"youtube.com",16
"1070",2020-05-01,"google.com",22
"1071",2020-05-01,"facebook.com",1
"1072",2020-05-01,"instagram.com",0
"1073",2020-05-02,"stackoverflow.com",1
"1074",2020-05-02,"wikipedia.org",57
"1075",2020-05-02,"github.com",2
"1076",2020-05-02,"pw.edu.pl",1
"1077",2020-05-02,"youtube.com",20
"1078",2020-05-02,"google.com",209
"1079",2020-05-02,"facebook.com",30
"1080",2020-05-02,"instagram.com",0
"1081",2020-05-03,"stackoverflow.com",1
"1082",2020-05-03,"wikipedia.org",4
"1083",2020-05-03,"github.com",14
"1084",2020-05-03,"pw.edu.pl",7
"1085",2020-05-03,"youtube.com",14
"1086",2020-05-03,"google.com",181
"1087",2020-05-03,"facebook.com",15
"1088",2020-05-03,"instagram.com",0
"1089",2020-05-04,"stackoverflow.com",0
"1090",2020-05-04,"wikipedia.org",0
"1091",2020-05-04,"github.com",15
"1092",2020-05-04,"pw.edu.pl",2
"1093",2020-05-04,"youtube.com",20
"1094",2020-05-04,"google.com",29
"1095",2020-05-04,"facebook.com",12
"1096",2020-05-04,"instagram.com",0
"1097",2020-05-05,"stackoverflow.com",13
"1098",2020-05-05,"wikipedia.org",1
"1099",2020-05-05,"github.com",5
"1100",2020-05-05,"pw.edu.pl",19
"1101",2020-05-05,"youtube.com",3
"1102",2020-05-05,"google.com",63
"1103",2020-05-05,"facebook.com",21
"1104",2020-05-05,"instagram.com",0
"1105",2020-05-06,"stackoverflow.com",19
"1106",2020-05-06,"wikipedia.org",0
"1107",2020-05-06,"github.com",34
"1108",2020-05-06,"pw.edu.pl",7
"1109",2020-05-06,"youtube.com",1
"1110",2020-05-06,"google.com",100
"1111",2020-05-06,"facebook.com",3
"1112",2020-05-06,"instagram.com",0
"1113",2020-05-07,"stackoverflow.com",5
"1114",2020-05-07,"wikipedia.org",0
"1115",2020-05-07,"github.com",0
"1116",2020-05-07,"pw.edu.pl",7
"1117",2020-05-07,"youtube.com",1
"1118",2020-05-07,"google.com",11
"1119",2020-05-07,"facebook.com",1
"1120",2020-05-07,"instagram.com",0
"1121",2020-05-08,"stackoverflow.com",4
"1122",2020-05-08,"wikipedia.org",0
"1123",2020-05-08,"github.com",0
"1124",2020-05-08,"pw.edu.pl",2
"1125",2020-05-08,"youtube.com",1
"1126",2020-05-08,"google.com",15
"1127",2020-05-08,"facebook.com",1
"1128",2020-05-08,"instagram.com",0
"1129",2020-05-09,"stackoverflow.com",4
"1130",2020-05-09,"wikipedia.org",0
"1131",2020-05-09,"github.com",0
"1132",2020-05-09,"pw.edu.pl",2
"1133",2020-05-09,"youtube.com",8
"1134",2020-05-09,"google.com",14
"1135",2020-05-09,"facebook.com",3
"1136",2020-05-09,"instagram.com",0
"1137",2020-05-10,"stackoverflow.com",2
"1138",2020-05-10,"wikipedia.org",2
"1139",2020-05-10,"github.com",0
"1140",2020-05-10,"pw.edu.pl",4
"1141",2020-05-10,"youtube.com",6
"1142",2020-05-10,"google.com",11
"1143",2020-05-10,"facebook.com",4
"1144",2020-05-10,"instagram.com",0
"1145",2020-05-11,"stackoverflow.com",1
"1146",2020-05-11,"wikipedia.org",0
"1147",2020-05-11,"github.com",10
"1148",2020-05-11,"pw.edu.pl",6
"1149",2020-05-11,"youtube.com",18
"1150",2020-05-11,"google.com",69
"1151",2020-05-11,"facebook.com",74
"1152",2020-05-11,"instagram.com",0
"1153",2020-05-12,"stackoverflow.com",0
"1154",2020-05-12,"wikipedia.org",0
"1155",2020-05-12,"github.com",1
"1156",2020-05-12,"pw.edu.pl",25
"1157",2020-05-12,"youtube.com",93
"1158",2020-05-12,"google.com",46
"1159",2020-05-12,"facebook.com",11
"1160",2020-05-12,"instagram.com",0
"1161",2020-05-13,"stackoverflow.com",0
"1162",2020-05-13,"wikipedia.org",1
"1163",2020-05-13,"github.com",7
"1164",2020-05-13,"pw.edu.pl",19
"1165",2020-05-13,"youtube.com",4
"1166",2020-05-13,"google.com",25
"1167",2020-05-13,"facebook.com",17
"1168",2020-05-13,"instagram.com",0
"1169",2020-05-14,"stackoverflow.com",0
"1170",2020-05-14,"wikipedia.org",0
"1171",2020-05-14,"github.com",1
"1172",2020-05-14,"pw.edu.pl",1
"1173",2020-05-14,"youtube.com",22
"1174",2020-05-14,"google.com",35
"1175",2020-05-14,"facebook.com",1
"1176",2020-05-14,"instagram.com",0
"1177",2020-05-15,"stackoverflow.com",0
"1178",2020-05-15,"wikipedia.org",8
"1179",2020-05-15,"github.com",1
"1180",2020-05-15,"pw.edu.pl",11
"1181",2020-05-15,"youtube.com",47
"1182",2020-05-15,"google.com",160
"1183",2020-05-15,"facebook.com",16
"1184",2020-05-15,"instagram.com",0
"1185",2020-05-16,"stackoverflow.com",0
"1186",2020-05-16,"wikipedia.org",0
"1187",2020-05-16,"github.com",0
"1188",2020-05-16,"pw.edu.pl",0
"1189",2020-05-16,"youtube.com",0
"1190",2020-05-16,"google.com",10
"1191",2020-05-16,"facebook.com",0
"1192",2020-05-16,"instagram.com",0
"1193",2020-05-17,"stackoverflow.com",0
"1194",2020-05-17,"wikipedia.org",0
"1195",2020-05-17,"github.com",31
"1196",2020-05-17,"pw.edu.pl",1
"1197",2020-05-17,"youtube.com",49
"1198",2020-05-17,"google.com",19
"1199",2020-05-17,"facebook.com",6
"1200",2020-05-17,"instagram.com",0
"1201",2020-05-18,"stackoverflow.com",1
"1202",2020-05-18,"wikipedia.org",2
"1203",2020-05-18,"github.com",99
"1204",2020-05-18,"pw.edu.pl",8
"1205",2020-05-18,"youtube.com",76
"1206",2020-05-18,"google.com",35
"1207",2020-05-18,"facebook.com",26
"1208",2020-05-18,"instagram.com",0
"1209",2020-05-19,"stackoverflow.com",1
"1210",2020-05-19,"wikipedia.org",0
"1211",2020-05-19,"github.com",4
"1212",2020-05-19,"pw.edu.pl",7
"1213",2020-05-19,"youtube.com",13
"1214",2020-05-19,"google.com",29
"1215",2020-05-19,"facebook.com",23
"1216",2020-05-19,"instagram.com",0
"1217",2020-05-20,"stackoverflow.com",0
"1218",2020-05-20,"wikipedia.org",0
"1219",2020-05-20,"github.com",1
"1220",2020-05-20,"pw.edu.pl",2
"1221",2020-05-20,"youtube.com",54
"1222",2020-05-20,"google.com",6
"1223",2020-05-20,"facebook.com",10
"1224",2020-05-20,"instagram.com",0
"1225",2020-05-21,"stackoverflow.com",1
"1226",2020-05-21,"wikipedia.org",0
"1227",2020-05-21,"github.com",3
"1228",2020-05-21,"pw.edu.pl",5
"1229",2020-05-21,"youtube.com",37
"1230",2020-05-21,"google.com",11
"1231",2020-05-21,"facebook.com",28
"1232",2020-05-21,"instagram.com",0
"1233",2020-05-22,"stackoverflow.com",0
"1234",2020-05-22,"wikipedia.org",0
"1235",2020-05-22,"github.com",1
"1236",2020-05-22,"pw.edu.pl",6
"1237",2020-05-22,"youtube.com",77
"1238",2020-05-22,"google.com",4
"1239",2020-05-22,"facebook.com",6
"1240",2020-05-22,"instagram.com",0
"1241",2020-05-23,"stackoverflow.com",1
"1242",2020-05-23,"wikipedia.org",1
"1243",2020-05-23,"github.com",1
"1244",2020-05-23,"pw.edu.pl",7
"1245",2020-05-23,"youtube.com",103
"1246",2020-05-23,"google.com",9
"1247",2020-05-23,"facebook.com",48
"1248",2020-05-23,"instagram.com",0
"1249",2020-05-24,"stackoverflow.com",11
"1250",2020-05-24,"wikipedia.org",4
"1251",2020-05-24,"github.com",5
"1252",2020-05-24,"pw.edu.pl",0
"1253",2020-05-24,"youtube.com",21
"1254",2020-05-24,"google.com",73
"1255",2020-05-24,"facebook.com",4
"1256",2020-05-24,"instagram.com",0
"1257",2020-05-25,"stackoverflow.com",1
"1258",2020-05-25,"wikipedia.org",3
"1259",2020-05-25,"github.com",4
"1260",2020-05-25,"pw.edu.pl",1
"1261",2020-05-25,"youtube.com",59
"1262",2020-05-25,"google.com",14
"1263",2020-05-25,"facebook.com",21
"1264",2020-05-25,"instagram.com",0
"1265",2020-05-26,"stackoverflow.com",18
"1266",2020-05-26,"wikipedia.org",3
"1267",2020-05-26,"github.com",54
"1268",2020-05-26,"pw.edu.pl",29
"1269",2020-05-26,"youtube.com",13
"1270",2020-05-26,"google.com",131
"1271",2020-05-26,"facebook.com",43
"1272",2020-05-26,"instagram.com",0
"1273",2020-05-27,"stackoverflow.com",2
"1274",2020-05-27,"wikipedia.org",6
"1275",2020-05-27,"github.com",3
"1276",2020-05-27,"pw.edu.pl",39
"1277",2020-05-27,"youtube.com",40
"1278",2020-05-27,"google.com",36
"1279",2020-05-27,"facebook.com",21
"1280",2020-05-27,"instagram.com",0
"1281",2020-05-28,"stackoverflow.com",0
"1282",2020-05-28,"wikipedia.org",9
"1283",2020-05-28,"github.com",8
"1284",2020-05-28,"pw.edu.pl",30
"1285",2020-05-28,"youtube.com",86
"1286",2020-05-28,"google.com",41
"1287",2020-05-28,"facebook.com",48
"1288",2020-05-28,"instagram.com",0
"1289",2020-05-29,"stackoverflow.com",17
"1290",2020-05-29,"wikipedia.org",0
"1291",2020-05-29,"github.com",68
"1292",2020-05-29,"pw.edu.pl",20
"1293",2020-05-29,"youtube.com",31
"1294",2020-05-29,"google.com",95
"1295",2020-05-29,"facebook.com",16
"1296",2020-05-29,"instagram.com",0
"1297",2020-05-30,"stackoverflow.com",1
"1298",2020-05-30,"wikipedia.org",0
"1299",2020-05-30,"github.com",8
"1300",2020-05-30,"pw.edu.pl",1
"1301",2020-05-30,"youtube.com",24
"1302",2020-05-30,"google.com",5
"1303",2020-05-30,"facebook.com",21
"1304",2020-05-30,"instagram.com",0
"1305",2020-05-31,"stackoverflow.com",0
"1306",2020-05-31,"wikipedia.org",2
"1307",2020-05-31,"github.com",6
"1308",2020-05-31,"pw.edu.pl",15
"1309",2020-05-31,"youtube.com",1
"1310",2020-05-31,"google.com",21
"1311",2020-05-31,"facebook.com",32
"1312",2020-05-31,"instagram.com",0
"1313",2020-06-01,"stackoverflow.com",1
"1314",2020-06-01,"wikipedia.org",1
"1315",2020-06-01,"github.com",11
"1316",2020-06-01,"pw.edu.pl",49
"1317",2020-06-01,"youtube.com",16
"1318",2020-06-01,"google.com",86
"1319",2020-06-01,"facebook.com",51
"1320",2020-06-01,"instagram.com",0
"1321",2020-06-02,"stackoverflow.com",5
"1322",2020-06-02,"wikipedia.org",12
"1323",2020-06-02,"github.com",6
"1324",2020-06-02,"pw.edu.pl",106
"1325",2020-06-02,"youtube.com",21
"1326",2020-06-02,"google.com",39
"1327",2020-06-02,"facebook.com",56
"1328",2020-06-02,"instagram.com",0
"1329",2020-06-03,"stackoverflow.com",2
"1330",2020-06-03,"wikipedia.org",4
"1331",2020-06-03,"github.com",54
"1332",2020-06-03,"pw.edu.pl",26
"1333",2020-06-03,"youtube.com",9
"1334",2020-06-03,"google.com",71
"1335",2020-06-03,"facebook.com",35
"1336",2020-06-03,"instagram.com",0
"1337",2020-06-04,"stackoverflow.com",0
"1338",2020-06-04,"wikipedia.org",3
"1339",2020-06-04,"github.com",11
"1340",2020-06-04,"pw.edu.pl",3
"1341",2020-06-04,"youtube.com",46
"1342",2020-06-04,"google.com",23
"1343",2020-06-04,"facebook.com",22
"1344",2020-06-04,"instagram.com",0
"1345",2020-06-05,"stackoverflow.com",1
"1346",2020-06-05,"wikipedia.org",15
"1347",2020-06-05,"github.com",2
"1348",2020-06-05,"pw.edu.pl",14
"1349",2020-06-05,"youtube.com",19
"1350",2020-06-05,"google.com",25
"1351",2020-06-05,"facebook.com",60
"1352",2020-06-05,"instagram.com",0
"1353",2020-06-06,"stackoverflow.com",0
"1354",2020-06-06,"wikipedia.org",2
"1355",2020-06-06,"github.com",20
"1356",2020-06-06,"pw.edu.pl",12
"1357",2020-06-06,"youtube.com",30
"1358",2020-06-06,"google.com",7
"1359",2020-06-06,"facebook.com",27
"1360",2020-06-06,"instagram.com",0
"1361",2020-06-07,"stackoverflow.com",5
"1362",2020-06-07,"wikipedia.org",0
"1363",2020-06-07,"github.com",34
"1364",2020-06-07,"pw.edu.pl",7
"1365",2020-06-07,"youtube.com",6
"1366",2020-06-07,"google.com",86
"1367",2020-06-07,"facebook.com",29
"1368",2020-06-07,"instagram.com",0
"1369",2020-06-08,"stackoverflow.com",0
"1370",2020-06-08,"wikipedia.org",0
"1371",2020-06-08,"github.com",2
"1372",2020-06-08,"pw.edu.pl",50
"1373",2020-06-08,"youtube.com",13
"1374",2020-06-08,"google.com",10
"1375",2020-06-08,"facebook.com",31
"1376",2020-06-08,"instagram.com",0
"1377",2020-06-09,"stackoverflow.com",0
"1378",2020-06-09,"wikipedia.org",1
"1379",2020-06-09,"github.com",1
"1380",2020-06-09,"pw.edu.pl",97
"1381",2020-06-09,"youtube.com",26
"1382",2020-06-09,"google.com",32
"1383",2020-06-09,"facebook.com",77
"1384",2020-06-09,"instagram.com",0
"1385",2020-06-10,"stackoverflow.com",0
"1386",2020-06-10,"wikipedia.org",1
"1387",2020-06-10,"github.com",0
"1388",2020-06-10,"pw.edu.pl",106
"1389",2020-06-10,"youtube.com",35
"1390",2020-06-10,"google.com",26
"1391",2020-06-10,"facebook.com",57
"1392",2020-06-10,"instagram.com",0
"1393",2020-06-11,"stackoverflow.com",12
"1394",2020-06-11,"wikipedia.org",2
"1395",2020-06-11,"github.com",11
"1396",2020-06-11,"pw.edu.pl",46
"1397",2020-06-11,"youtube.com",52
"1398",2020-06-11,"google.com",77
"1399",2020-06-11,"facebook.com",43
"1400",2020-06-11,"instagram.com",0
"1401",2020-06-12,"stackoverflow.com",9
"1402",2020-06-12,"wikipedia.org",0
"1403",2020-06-12,"github.com",5
"1404",2020-06-12,"pw.edu.pl",11
"1405",2020-06-12,"youtube.com",22
"1406",2020-06-12,"google.com",51
"1407",2020-06-12,"facebook.com",100
"1408",2020-06-12,"instagram.com",0
"1409",2020-06-13,"stackoverflow.com",0
"1410",2020-06-13,"wikipedia.org",8
