"","artistName","endTime"
"1","  Michael Kiwanuka",2019-11-23
"2","      The National",2019-12-11
"3","     Billie Eilish",2019-12-16
"4","            Bedoes",2019-12-17
"5","            Bedoes",2019-12-17
"6","       Oliver Tree",2019-12-17
"7","       Oliver Tree",2019-12-17
"8","  Michael Kiwanuka",2019-12-17
"9","  Michael Kiwanuka",2019-12-17
"10","             Coals",2019-12-17
"11","             Coals",2019-12-17
"12","             Coals",2019-12-17
"13","     Lingua Ignota",2019-12-17
"14","     Lingua Ignota",2019-12-17
"15","     Lingua Ignota",2019-12-17
"16","     Lingua Ignota",2019-12-17
"17","     Lingua Ignota",2019-12-17
"18","     Lingua Ignota",2019-12-17
"19","     Lingua Ignota",2019-12-17
"20","       Oliver Tree",2019-12-17
"21","       Oliver Tree",2019-12-17
"22","       Oliver Tree",2019-12-17
"23","       Oliver Tree",2019-12-17
"24","       Oliver Tree",2019-12-17
"25","       Oliver Tree",2019-12-17
"26","        Rich Brian",2019-12-17
"27","        Rich Brian",2019-12-17
"28","        Rich Brian",2019-12-17
"29","      Kaz Ba³agane",2019-12-18
"30","      Kaz Ba³agane",2019-12-18
"31","      Kaz Ba³agane",2019-12-18
"32","       Oliver Tree",2019-12-18
"33","       Oliver Tree",2019-12-18
"34","       Oliver Tree",2019-12-18
"35","           Jetlagz",2019-12-18
"36","           Jetlagz",2019-12-18
"37","   Dawid Podsiad³o",2019-12-18
"38","          88rising",2019-12-18
"39","          88rising",2019-12-18
"40","          88rising",2019-12-18
"41","          88rising",2019-12-18
"42","          88rising",2019-12-18
"43","          88rising",2019-12-18
"44","          88rising",2019-12-18
"45","        A$AP Rocky",2019-12-18
"46","    Taco Hemingway",2019-12-18
"47","    Taco Hemingway",2019-12-18
"48","    Taco Hemingway",2019-12-18
"49","    Taco Hemingway",2019-12-18
"50","    Taco Hemingway",2019-12-18
"51","           Jetlagz",2019-12-19
"52","     TUZZA Globale",2019-12-19
"53","     TUZZA Globale",2019-12-19
"54","     TUZZA Globale",2019-12-19
"55","     TUZZA Globale",2019-12-19
"56","           PRO8L3M",2019-12-19
"57","     TUZZA Globale",2019-12-19
"58","     TUZZA Globale",2019-12-19
"59","     TUZZA Globale",2019-12-19
"60","     TUZZA Globale",2019-12-19
"61","      BROCKHAMPTON",2019-12-19
"62","      BROCKHAMPTON",2019-12-19
"63","     TUZZA Globale",2019-12-20
"64","     TUZZA Globale",2019-12-20
"65","     TUZZA Globale",2019-12-20
"66","      Dominic Fike",2019-12-20
"67","      Dominic Fike",2019-12-20
"68","      Dominic Fike",2019-12-20
"69","       Omar Apollo",2019-12-20
"70","          Doja Cat",2019-12-20
"71","             Coals",2019-12-20
"72","             Coals",2019-12-20
"73","             Coals",2019-12-21
"74","     Leonard Cohen",2019-12-21
"75","Nick Cave & The...",2019-12-21
"76","        Kanye West",2019-12-21
"77","        Kanye West",2019-12-21
"78","        Kanye West",2019-12-21
"79","        Kanye West",2019-12-21
"80","        Kacperczyk",2019-12-21
"81","          Flirtini",2019-12-21
"82","Krzysztof Zalewski",2019-12-21
"83","             Sokó³",2019-12-21
"84","            Bedoes",2019-12-21
"85","            Bedoes",2019-12-21
"86","            Bedoes",2019-12-21
"87","          100 gecs",2019-12-21
"88","       Oliver Tree",2019-12-21
"89","       Oliver Tree",2019-12-21
"90","            Bedoes",2019-12-22
"91","            Bedoes",2019-12-22
"92","            Bedoes",2019-12-22
"93","            Bedoes",2019-12-22
"94","            Bedoes",2019-12-22
"95","            Bedoes",2019-12-22
"96","            Bedoes",2019-12-22
"97","            Bedoes",2019-12-22
"98","            Bedoes",2019-12-22
"99","            Bedoes",2019-12-22
"100","            Bedoes",2019-12-22
"101","            Bedoes",2019-12-22
"102","            Bedoes",2019-12-22
"103","            Bedoes",2019-12-22
"104","            Bedoes",2019-12-22
"105","     TUZZA Globale",2019-12-22
"106","     TUZZA Globale",2019-12-22
"107","     TUZZA Globale",2019-12-22
"108","     TUZZA Globale",2019-12-22
"109","           Jetlagz",2019-12-22
"110","           Jetlagz",2019-12-22
"111","           Jetlagz",2019-12-22
"112","   Dawid Podsiad³o",2019-12-23
"113","     Billie Eilish",2019-12-23
"114","   Dawid Podsiad³o",2019-12-23
"115","             Coals",2019-12-23
"116","           PRO8L3M",2019-12-23
"117","    Taco Hemingway",2019-12-23
"118","          100 gecs",2019-12-23
"119","      Kaz Ba³agane",2019-12-23
"120","        The Weeknd",2019-12-27
"121","        The Weeknd",2019-12-27
"122","     Billie Eilish",2019-12-28
"123","     Billie Eilish",2019-12-28
"124","     Billie Eilish",2019-12-28
"125","     Billie Eilish",2019-12-28
"126","            Bedoes",2019-12-28
"127","            Bedoes",2019-12-28
"128","            Bedoes",2019-12-28
"129","            Bedoes",2019-12-28
"130","            Bedoes",2019-12-28
"131","            Bedoes",2019-12-28
"132","            Bedoes",2019-12-28
"133","            Bedoes",2019-12-28
"134","            Bedoes",2019-12-28
"135","            Bedoes",2019-12-28
"136","            Bedoes",2019-12-28
"137","            Bedoes",2019-12-28
"138","            Bedoes",2019-12-28
"139","    Dorian Electra",2019-12-28
"140","    Dorian Electra",2019-12-28
"141"," Chance the Rapper",2019-12-28
"142"," Chance the Rapper",2019-12-28
"143"," Chance the Rapper",2019-12-28
"144"," Chance the Rapper",2019-12-28
"145"," Chance the Rapper",2019-12-28
"146","            Bedoes",2019-12-29
"147","            Bedoes",2019-12-29
"148","            Bedoes",2019-12-29
"149","            Bedoes",2019-12-29
"150","            Bedoes",2019-12-29
"151","            Bedoes",2019-12-29
"152","            Bedoes",2019-12-29
"153","            Bedoes",2019-12-29
"154","            Bedoes",2019-12-29
"155","            Bedoes",2019-12-29
"156","            Bedoes",2019-12-29
"157","            Bedoes",2019-12-29
"158","            Bedoes",2019-12-29
"159","            Bedoes",2019-12-29
"160","            Bedoes",2019-12-29
"161","            Bedoes",2019-12-29
"162","            Bedoes",2019-12-29
"163","            Bedoes",2019-12-29
"164","            Bedoes",2019-12-29
"165","    Dorian Electra",2019-12-29
"166","    Dorian Electra",2019-12-29
"167","    Dorian Electra",2019-12-29
"168","    Dorian Electra",2019-12-29
"169","    Dorian Electra",2019-12-29
"170","    Dorian Electra",2019-12-29
"171","    Dorian Electra",2019-12-29
"172","    Dorian Electra",2019-12-29
"173","    Dorian Electra",2019-12-29
"174","    Dorian Electra",2019-12-29
"175","    Dorian Electra",2019-12-29
"176","    Dorian Electra",2019-12-29
"177","    Dorian Electra",2019-12-29
"178","           Stormzy",2019-12-29
"179","           Stormzy",2019-12-29
"180","           Stormzy",2019-12-29
"181","           Stormzy",2019-12-29
"182","          100 gecs",2019-12-29
"183"," Chance the Rapper",2019-12-29
"184","        The Weeknd",2019-12-29
"185","        The Weeknd",2019-12-29
"186","         JPEGMAFIA",2019-12-29
"187","        Kanye West",2019-12-29
"188","        Kanye West",2019-12-29
"189","        Kanye West",2019-12-29
"190","        Kanye West",2019-12-29
"191","        Kanye West",2019-12-29
"192","        Rich Brian",2019-12-29
"193","        Rich Brian",2019-12-29
"194","        Rich Brian",2019-12-29
"195","      The National",2019-12-29
"196","      The National",2019-12-29
"197","      The National",2019-12-29
"198","      The National",2019-12-29
"199","      The National",2019-12-29
"200","      The National",2019-12-29
"201","      The National",2019-12-29
"202","      The National",2019-12-29
"203","      The National",2019-12-29
"204","      The National",2019-12-29
"205","      The National",2019-12-29
"206"," Chance the Rapper",2019-12-30
"207","          100 gecs",2019-12-30
"208","          100 gecs",2019-12-30
"209","          100 gecs",2019-12-30
"210","          100 gecs",2019-12-30
"211","          100 gecs",2019-12-30
"212","          100 gecs",2019-12-30
"213","    Injury Reserve",2019-12-30
"214","    Injury Reserve",2019-12-30
"215","        The Weeknd",2019-12-30
"216","        The Weeknd",2019-12-30
"217","        The Weeknd",2019-12-30
"218","        The Weeknd",2019-12-30
"219","        The Weeknd",2019-12-30
"220","    Dorian Electra",2019-12-30
"221","    Dorian Electra",2019-12-30
"222","    Dorian Electra",2019-12-30
"223","    Dorian Electra",2019-12-30
"224","    Dorian Electra",2019-12-30
"225","    Dorian Electra",2019-12-30
"226","    Dorian Electra",2019-12-30
"227","    Dorian Electra",2019-12-30
"228","    Dorian Electra",2019-12-30
"229","           Jetlagz",2019-12-30
"230","           Jetlagz",2019-12-30
"231","           Jetlagz",2019-12-30
"232","             Coals",2019-12-30
"233","             Coals",2019-12-30
"234","             Coals",2019-12-30
"235","             Coals",2019-12-30
"236","             Coals",2019-12-30
"237","             Coals",2019-12-30
"238","             Coals",2019-12-30
"239","             Coals",2019-12-30
"240","            Bedoes",2019-12-30
"241","            Bedoes",2019-12-30
"242","          Flirtini",2019-12-30
"243","          Flirtini",2019-12-30
"244","        Ameer Vann",2019-12-30
"245","            Masego",2019-12-30
"246","            Masego",2019-12-30
"247","        Rich Brian",2019-12-30
"248","        Rich Brian",2019-12-30
"249","        Rich Brian",2019-12-30
"250","        Rich Brian",2019-12-30
"251","     TUZZA Globale",2019-12-30
"252","     TUZZA Globale",2019-12-30
"253","            D'banj",2019-12-30
"254","     Timmy Trumpet",2019-12-30
"255","      Travis Scott",2019-12-30
"256","           PRO8L3M",2019-12-30
"257","           PRO8L3M",2019-12-30
"258","   Dawid Podsiad³o",2019-12-31
"259","          Smolasty",2019-12-31
"260","      Kaz Ba³agane",2019-12-31
"261","      Kaz Ba³agane",2019-12-31
"262","      Kaz Ba³agane",2019-12-31
"263","          Sir Mich",2019-12-31
"264","          Sir Mich",2019-12-31
"265","          Sir Mich",2019-12-31
"266","          Sir Mich",2019-12-31
"267","           Jetlagz",2019-12-31
"268","          Sir Mich",2019-12-31
"269","              TEDE",2019-12-31
"270","           PRO8L3M",2019-12-31
"271","     Malik Montana",2019-12-31
"272","     Malik Montana",2019-12-31
"273","           PRO8L3M",2019-12-31
"274","        Kanye West",2019-12-31
"275","      Travis Scott",2019-12-31
"276","      Travis Scott",2019-12-31
"277","      Travis Scott",2019-12-31
"278","       Kodak Black",2019-12-31
"279","              ABBA",2019-12-31
"280","   KIDS SEE GHOSTS",2019-12-31
"281","      New Radicals",2019-12-31
"282","       ScHoolboy Q",2019-12-31
"283","         blink-182",2019-12-31
"284","       ScHoolboy Q",2019-12-31
"285","  Flatbush Zombies",2019-12-31
"286","         A$AP Ferg",2019-12-31
"287","        TACONAFIDE",2019-12-31
"288","     Playboi Carti",2019-12-31
"289","       Kodak Black",2019-12-31
"290","       Kodak Black",2019-12-31
"291","     Billie Eilish",2019-12-31
"292","              Mata",2019-12-31
"293","   KIDS SEE GHOSTS",2019-12-31
"294","         Adi Nowak",2019-12-31
"295","             Pezet",2019-12-31
"296","             Pezet",2019-12-31
"297","             Pezet",2019-12-31
"298","             Pezet",2019-12-31
"299","      Travis Scott",2019-12-31
"300","         Young Igi",2019-12-31
"301","            Bedoes",2019-12-31
"302","            Bedoes",2019-12-31
"303","            Bedoes",2019-12-31
"304","        TACONAFIDE",2019-12-31
"305","    Dominic Cooper",2019-12-31
"306","    Dominic Cooper",2019-12-31
"307","            Future",2019-12-31
"308","      Hugh Skinner",2019-12-31
"309","      Denzel Curry",2019-12-31
"310","      Dominic Fike",2019-12-31
"311","           Stormzy",2019-12-31
"312","        A$AP Rocky",2019-12-31
"313","   Rau Performance",2020-01-01
"314","          100 gecs",2020-01-01
"315","      Kaz Ba³agane",2020-01-01
"316","   Rau Performance",2020-01-01
"317","   Rau Performance",2020-01-01
"318","            Masego",2020-01-01
"319","            Masego",2020-01-02
"320","        KAYTRANADA",2020-01-02
"321","            Masego",2020-01-02
"322","            Masego",2020-01-02
"323","               SiR",2020-01-02
"324","    Dorian Electra",2020-01-02
"325","    Dorian Electra",2020-01-02
"326","    Dorian Electra",2020-01-02
"327","    Dorian Electra",2020-01-02
"328","    Dorian Electra",2020-01-02
"329","    Dorian Electra",2020-01-02
"330","    Dorian Electra",2020-01-02
"331","    Dorian Electra",2020-01-02
"332","        Ameer Vann",2020-01-02
"333","        Ameer Vann",2020-01-02
"334","       Oliver Tree",2020-01-02
"335","            Cordae",2020-01-02
"336","       Ricko James",2020-01-02
"337","      BROCKHAMPTON",2020-01-02
"338","       Joey Bada$$",2020-01-02
"339","      Kaz Ba³agane",2020-01-02
"340","             Sokó³",2020-01-02
"341","Tyler, The Creator",2020-01-02
"342","            Skepta",2020-01-02
"343","     TUZZA Globale",2020-01-02
"344","Sergei Rachmani...",2020-01-02
"345","        Don Poldon",2020-01-02
"346","        Kanye West",2020-01-02
"347","        Mr. Polska",2020-01-02
"348","       ScHoolboy Q",2020-01-02
"349","     TUZZA Globale",2020-01-02
"350","     John Williams",2020-01-02
"351","       Still Woozy",2020-01-02
"352","        Parliament",2020-01-02
"353","     John Williams",2020-01-02
"354","     John Williams",2020-01-02
"355","            G-Eazy",2020-01-02
"356","     TUZZA Globale",2020-01-02
"357","The Notorious B...",2020-01-02
"358","       Danny Brown",2020-01-02
"359","         A$AP Ferg",2020-01-02
"360","            M.I.A.",2020-01-02
"361","            Frosti",2020-01-02
"362","Tyler, The Creator",2020-01-02
"363","        Kanye West",2020-01-02
"364","            Bedoes",2020-01-02
"365","    Kendrick Lamar",2020-01-02
"366","        Otsochodzi",2020-01-02
"367","             Lorde",2020-01-02
"368","     Nelly Furtado",2020-01-02
"369","      Shawn Mendes",2020-01-02
"370","          Bitamina",2020-01-02
"371","          Gverilla",2020-01-02
"372","          Gorillaz",2020-01-02
"373","         Mura Masa",2020-01-02
"374","             Pezet",2020-01-02
"375"," The White Stripes",2020-01-02
"376","        Kanye West",2020-01-02
"377","              ABBA",2020-01-02
"378","           PRO8L3M",2020-01-02
"379","           PRO8L3M",2020-01-02
"380","           PRO8L3M",2020-01-02
"381","           PRO8L3M",2020-01-02
"382","        The Weeknd",2020-01-02
"383","        The Weeknd",2020-01-02
"384","    Taco Hemingway",2020-01-02
"385","      Kaz Ba³agane",2020-01-02
"386","        Kanye West",2020-01-02
"387","        A$AP Rocky",2020-01-02
"388","            Têskno",2020-01-02
"389","            Têskno",2020-01-02
"390","    Dorian Electra",2020-01-02
"391","    Dorian Electra",2020-01-02
"392","    Dorian Electra",2020-01-02
"393","    Dorian Electra",2020-01-02
"394","    Dorian Electra",2020-01-02
"395","    Dorian Electra",2020-01-02
"396","         clipping.",2020-01-02
"397","         clipping.",2020-01-02
"398","         clipping.",2020-01-02
"399","         clipping.",2020-01-02
"400","         clipping.",2020-01-02
"401","         clipping.",2020-01-02
"402","         clipping.",2020-01-02
"403","         clipping.",2020-01-02
"404","         clipping.",2020-01-02
"405","         clipping.",2020-01-02
"406","         clipping.",2020-01-02
"407","         clipping.",2020-01-02
"408","         clipping.",2020-01-02
"409","         clipping.",2020-01-02
"410","         clipping.",2020-01-02
"411","       Oliver Tree",2020-01-02
"412","       Oliver Tree",2020-01-02
"413","       Oliver Tree",2020-01-02
"414","       Oliver Tree",2020-01-02
"415","           Whethan",2020-01-02
"416","         clipping.",2020-01-03
"417","         clipping.",2020-01-03
"418","         clipping.",2020-01-03
"419","         clipping.",2020-01-03
"420","    Dorian Electra",2020-01-03
"421","         clipping.",2020-01-03
"422","    Dorian Electra",2020-01-03
"423","    Dorian Electra",2020-01-03
"424","    Dorian Electra",2020-01-04
"425","      The National",2020-01-04
"426","      The National",2020-01-04
"427","      The National",2020-01-04
"428","      The National",2020-01-04
"429","    Dorian Electra",2020-01-05
"430","    Dorian Electra",2020-01-05
"431","    Dorian Electra",2020-01-05
"432","         clipping.",2020-01-05
"433","         clipping.",2020-01-05
"434","         clipping.",2020-01-05
"435","             Coals",2020-01-05
"436","             Coals",2020-01-05
"437","         clipping.",2020-01-07
"438","         clipping.",2020-01-07
"439","    Dorian Electra",2020-01-07
"440","    Dorian Electra",2020-01-07
"441","    Dorian Electra",2020-01-07
"442","    Dorian Electra",2020-01-07
"443","    Dorian Electra",2020-01-07
"444","    Dorian Electra",2020-01-07
"445","    Dorian Electra",2020-01-07
"446","    Dorian Electra",2020-01-07
"447","    Dorian Electra",2020-01-07
"448","    Dorian Electra",2020-01-07
"449","    Dorian Electra",2020-01-07
"450","         clipping.",2020-01-07
"451","         clipping.",2020-01-07
"452","         clipping.",2020-01-07
"453","         clipping.",2020-01-07
"454","      Denzel Curry",2020-01-07
"455","      Denzel Curry",2020-01-07
"456","      Denzel Curry",2020-01-07
"457","      Denzel Curry",2020-01-07
"458","      Denzel Curry",2020-01-07
"459","      Denzel Curry",2020-01-07
"460","          slowthai",2020-01-07
"461","      Denzel Curry",2020-01-07
"462","    Dorian Electra",2020-01-07
"463","    Dorian Electra",2020-01-07
"464","    Dorian Electra",2020-01-07
"465","    Dorian Electra",2020-01-07
"466","    Dorian Electra",2020-01-07
"467","         clipping.",2020-01-07
"468","         clipping.",2020-01-07
"469","         clipping.",2020-01-07
"470","         clipping.",2020-01-07
"471","     Glass Animals",2020-01-07
"472","      Denzel Curry",2020-01-07
"473","           Liturgy",2020-01-07
"474","           Dis Fig",2020-01-07
"475","           Dis Fig",2020-01-07
"476","         Puce Mary",2020-01-07
"477","         Puce Mary",2020-01-07
"478","      Dreamcrusher",2020-01-07
"479","     Lingua Ignota",2020-01-07
"480","     Lingua Ignota",2020-01-07
"481","     Lingua Ignota",2020-01-07
"482","     Lingua Ignota",2020-01-07
"483","    Dorian Electra",2020-01-07
"484","    Dorian Electra",2020-01-07
"485","            Frosti",2020-01-07
"486","            Frosti",2020-01-07
"487","            Frosti",2020-01-07
"488","    Dorian Electra",2020-01-08
"489","    Dorian Electra",2020-01-08
"490","    Dorian Electra",2020-01-08
"491","    Dorian Electra",2020-01-08
"492","    Dorian Electra",2020-01-08
"493","           Dis Fig",2020-01-08
"494","           Dis Fig",2020-01-08
"495","           Dis Fig",2020-01-08
"496","           Dis Fig",2020-01-08
"497","           Dis Fig",2020-01-08
"498","  Daniel Pemberton",2020-01-08
"499","  Daniel Pemberton",2020-01-08
"500","  Daniel Pemberton",2020-01-08
"501","  Daniel Pemberton",2020-01-08
"502","  Daniel Pemberton",2020-01-08
"503","  Daniel Pemberton",2020-01-08
"504","  Daniel Pemberton",2020-01-08
"505","  Daniel Pemberton",2020-01-08
"506","  Daniel Pemberton",2020-01-08
"507","  Daniel Pemberton",2020-01-08
"508","  Daniel Pemberton",2020-01-08
"509","         clipping.",2020-01-08
"510","    Dorian Electra",2020-01-09
"511","    Dorian Electra",2020-01-09
"512","            Sarius",2020-01-09
"513","            Sarius",2020-01-09
"514","             Coals",2020-01-09
"515","           Wilhelm",2020-01-09
"516","         clipping.",2020-01-09
"517","         clipping.",2020-01-09
"518","         clipping.",2020-01-09
"519","         clipping.",2020-01-09
"520","         clipping.",2020-01-09
"521","         clipping.",2020-01-09
"522","         clipping.",2020-01-09
"523","          100 gecs",2020-01-09
"524","         A$AP Ferg",2020-01-09
"525","      Travis Scott",2020-01-09
"526","   KIDS SEE GHOSTS",2020-01-09
"527","      BROCKHAMPTON",2020-01-09
"528","              Mata",2020-01-09
"529","           Stormzy",2020-01-09
"530","      BROCKHAMPTON",2020-01-09
"531","      Travis Scott",2020-01-09
"532","Tyler, The Creator",2020-01-09
"533","       Still Woozy",2020-01-09
"534","             Sokó³",2020-01-09
"535","        TACONAFIDE",2020-01-09
"536","  Michael Kiwanuka",2020-01-09
"537","  Michael Kiwanuka",2020-01-09
"538","        The Weeknd",2020-01-09
"539","        The Weeknd",2020-01-09
"540","              Koza",2020-01-09
"541","              Koza",2020-01-09
"542","              Koza",2020-01-09
"543","              Koza",2020-01-09
"544","         clipping.",2020-01-09
"545","         clipping.",2020-01-09
"546","      Lil Uzi Vert",2020-01-10
"547","          Lil Peep",2020-01-10
"548","          Lil Peep",2020-01-10
"549","          Lil Peep",2020-01-10
"550","          Lil Peep",2020-01-10
"551","          Lil Peep",2020-01-10
"552","          Lil Peep",2020-01-10
"553","      Lil Uzi Vert",2020-01-10
"554","         clipping.",2020-01-10
"555","         clipping.",2020-01-10
"556","         clipping.",2020-01-10
"557","         clipping.",2020-01-10
"558","           Dis Fig",2020-01-10
"559","           Dis Fig",2020-01-10
"560","           Dis Fig",2020-01-10
"561","           Dis Fig",2020-01-10
"562","      The National",2020-01-10
"563","     Billie Eilish",2020-01-10
"564","          Lil Peep",2020-01-10
"565","   Dawid Podsiad³o",2020-01-10
"566","        Kanye West",2020-01-11
"567","        Kanye West",2020-01-11
"568","        Kanye West",2020-01-11
"569","        Kanye West",2020-01-11
"570","        Kanye West",2020-01-11
"571","        Kanye West",2020-01-11
"572","           Jetlagz",2020-01-11
"573","           Jetlagz",2020-01-11
"574","           Jetlagz",2020-01-11
"575","           Jetlagz",2020-01-11
"576","           Jetlagz",2020-01-11
"577","           Jetlagz",2020-01-11
"578","           Jetlagz",2020-01-11
"579","           Jetlagz",2020-01-11
"580","           Jetlagz",2020-01-11
"581","           Jetlagz",2020-01-11
"582","      BROCKHAMPTON",2020-01-11
"583","      BROCKHAMPTON",2020-01-11
"584","      BROCKHAMPTON",2020-01-11
"585","      BROCKHAMPTON",2020-01-11
"586","      BROCKHAMPTON",2020-01-11
"587","      BROCKHAMPTON",2020-01-11
"588","     Jan-Rapowanie",2020-01-11
"589","     Jan-Rapowanie",2020-01-11
"590","     Jan-Rapowanie",2020-01-11
"591","     Jan-Rapowanie",2020-01-11
"592","     Jan-Rapowanie",2020-01-11
"593","         Mura Masa",2020-01-11
"594","          slowthai",2020-01-11
"595","          slowthai",2020-01-11
"596","          slowthai",2020-01-11
"597","            Bedoes",2020-01-11
"598","            Bedoes",2020-01-11
"599","            Bedoes",2020-01-11
"600","            Bedoes",2020-01-12
"601","            Bedoes",2020-01-12
"602","            Bedoes",2020-01-12
"603","            Bedoes",2020-01-12
"604","            Bedoes",2020-01-12
"605","            Bedoes",2020-01-12
"606","            Bedoes",2020-01-12
"607","            Bedoes",2020-01-12
"608","            Bedoes",2020-01-12
"609","            Bedoes",2020-01-13
"610","          Flirtini",2020-01-13
"611","           Dis Fig",2020-01-13
"612","           Dis Fig",2020-01-13
"613","           Dis Fig",2020-01-13
"614","           Dis Fig",2020-01-13
"615","           Dis Fig",2020-01-13
"616","           Dis Fig",2020-01-13
"617","           Dis Fig",2020-01-13
"618","           Dis Fig",2020-01-13
"619","           Dis Fig",2020-01-13
"620","           Dis Fig",2020-01-13
"621","           Dis Fig",2020-01-13
"622","           Dis Fig",2020-01-13
"623","            Bedoes",2020-01-13
"624","            Bedoes",2020-01-13
"625","            Bedoes",2020-01-13
"626","    Ralph Kaminski",2020-01-13
"627","    Ralph Kaminski",2020-01-13
"628","    Ralph Kaminski",2020-01-13
"629","    Ralph Kaminski",2020-01-13
"630","    Ralph Kaminski",2020-01-13
"631","    Ralph Kaminski",2020-01-13
"632","            Bedoes",2020-01-14
"633","            Bedoes",2020-01-14
"634","            Bedoes",2020-01-14
"635","            Bedoes",2020-01-14
"636","            Bedoes",2020-01-14
"637","            Bedoes",2020-01-14
"638","        Kacperczyk",2020-01-14
"639","    Ralph Kaminski",2020-01-14
"640","    Ralph Kaminski",2020-01-14
"641","    Ralph Kaminski",2020-01-14
"642","    Ralph Kaminski",2020-01-14
"643","    Ralph Kaminski",2020-01-14
"644","         Mura Masa",2020-01-14
"645","          slowthai",2020-01-14
"646","          slowthai",2020-01-14
"647","          slowthai",2020-01-14
"648","          slowthai",2020-01-14
"649","             Flume",2020-01-14
"650","          88rising",2020-01-14
"651","          88rising",2020-01-14
"652","          88rising",2020-01-14
"653","          88rising",2020-01-14
"654","    Ralph Kaminski",2020-01-14
"655","    Ralph Kaminski",2020-01-14
"656","    Ralph Kaminski",2020-01-14
"657","    Ralph Kaminski",2020-01-14
"658","    Ralph Kaminski",2020-01-14
"659","    Ralph Kaminski",2020-01-14
"660","    Ralph Kaminski",2020-01-14
"661","    Ralph Kaminski",2020-01-14
"662","    Ralph Kaminski",2020-01-14
"663","    Ralph Kaminski",2020-01-14
"664","    Ralph Kaminski",2020-01-14
"665","    Ralph Kaminski",2020-01-14
"666","    Ralph Kaminski",2020-01-14
"667","    Ralph Kaminski",2020-01-14
"668","    Daria Zawia³ow",2020-01-14
"669","      Albo Inaczej",2020-01-14
"670","    Ralph Kaminski",2020-01-14
"671","    Ralph Kaminski",2020-01-14
"672","    Ralph Kaminski",2020-01-15
"673","    Ralph Kaminski",2020-01-15
"674","    Ralph Kaminski",2020-01-15
"675","    Ralph Kaminski",2020-01-15
"676","         clipping.",2020-01-15
"677","         clipping.",2020-01-15
"678","         clipping.",2020-01-15
"679","    Ralph Kaminski",2020-01-15
"680","    Ralph Kaminski",2020-01-15
"681","    Ralph Kaminski",2020-01-15
"682","            Miuosh",2020-01-15
"683","            Miuosh",2020-01-15
"684","            Bedoes",2020-01-15
"685","       Oliver Tree",2020-01-15
"686","       Oliver Tree",2020-01-15
"687","       Oliver Tree",2020-01-15
"688","       Oliver Tree",2020-01-15
"689","       Oliver Tree",2020-01-15
"690","    Dorian Electra",2020-01-15
"691","       Oliver Tree",2020-01-15
"692","           Jetlagz",2020-01-15
"693","            Bedoes",2020-01-15
"694","      Albo Inaczej",2020-01-15
"695","            Bedoes",2020-01-15
"696","            Bedoes",2020-01-15
"697","            Bedoes",2020-01-15
"698","            Bedoes",2020-01-15
"699","            Bedoes",2020-01-15
"700","     Billie Eilish",2020-01-15
"701","     Billie Eilish",2020-01-15
"702","     Billie Eilish",2020-01-15
"703","      BROCKHAMPTON",2020-01-15
"704","      The National",2020-01-15
"705","      The National",2020-01-15
"706","      The National",2020-01-15
"707","    Daria Zawia³ow",2020-01-16
"708","    Ralph Kaminski",2020-01-16
"709","    Ralph Kaminski",2020-01-16
"710","        Ameer Vann",2020-01-16
"711","        Ameer Vann",2020-01-16
"712","        Ameer Vann",2020-01-16
"713","        Ameer Vann",2020-01-16
"714","        Ameer Vann",2020-01-16
"715","        Ameer Vann",2020-01-16
"716","     The Dumplings",2020-01-16
"717","     The Dumplings",2020-01-16
"718","     The Dumplings",2020-01-16
"719","     The Dumplings",2020-01-16
"720","     The Dumplings",2020-01-16
"721","    Injury Reserve",2020-01-16
"722","    Injury Reserve",2020-01-16
"723","    Injury Reserve",2020-01-16
"724","    Injury Reserve",2020-01-16
"725","    Injury Reserve",2020-01-16
"726","    Injury Reserve",2020-01-16
"727","    Injury Reserve",2020-01-16
"728","    Injury Reserve",2020-01-16
"729","    Injury Reserve",2020-01-16
"730","    Injury Reserve",2020-01-16
"731","    Injury Reserve",2020-01-16
"732","         Mura Masa",2020-01-16
"733","          slowthai",2020-01-16
"734","          slowthai",2020-01-16
"735","          slowthai",2020-01-16
"736","    Daria Zawia³ow",2020-01-16
"737","    Ralph Kaminski",2020-01-16
"738","    Ralph Kaminski",2020-01-16
"739","    Ralph Kaminski",2020-01-16
"740","    Ralph Kaminski",2020-01-16
"741","    Ralph Kaminski",2020-01-16
"742","    Ralph Kaminski",2020-01-16
"743","    Ralph Kaminski",2020-01-16
"744","    Ralph Kaminski",2020-01-16
"745","Krzysztof Zalewski",2020-01-16
"746","              KRÓL",2020-01-16
"747","  Skalpel Big Band",2020-01-16
"748"," Bass Astral x Igo",2020-01-16
"749","Mêskie Granie O...",2020-01-16
"750","        Mazolewski",2020-01-16
"751","          Bitamina",2020-01-16
"752","    Daria Zawia³ow",2020-01-16
"753","    Daria Zawia³ow",2020-01-16
"754","  Michael Kiwanuka",2020-01-16
"755","  Michael Kiwanuka",2020-01-16
"756","    Daria Zawia³ow",2020-01-17
"757","    Daria Zawia³ow",2020-01-17
"758","    Daria Zawia³ow",2020-01-17
"759","    Daria Zawia³ow",2020-01-17
"760","    Daria Zawia³ow",2020-01-17
"761","    Daria Zawia³ow",2020-01-17
"762","    Ralph Kaminski",2020-01-17
"763","            Bedoes",2020-01-17
"764","            Bedoes",2020-01-17
"765","            Bedoes",2020-01-17
