"","artistName","endTime"
"5433","        Portishead",2020-03-25
"5434","        Portishead",2020-03-25
"5435","        Portishead",2020-03-25
"5436","        Portishead",2020-03-25
"5437","        Portishead",2020-03-25
"5438","        Portishead",2020-03-25
"5439","         Radiohead",2020-03-25
"5440","         Radiohead",2020-03-25
"5441","         Radiohead",2020-03-25
"5442","             Swans",2020-03-25
"5443","          Morphine",2020-03-25
"5444","          Morphine",2020-03-25
"5445","          Morphine",2020-03-25
"5446","          Morphine",2020-03-25
"5447","          Morphine",2020-03-25
"5448","    Run The Jewels",2020-03-25
"5449","      The National",2020-03-25
"5450","      The National",2020-03-25
"5451","        The Weeknd",2020-03-25
"5452","      Travis Scott",2020-03-25
"5453","       Death Grips",2020-03-25
"5454","            Grimes",2020-03-25
"5455","  Purple Mountains",2020-03-25
"5456","              TEDE",2020-03-25
"5457","               Oki",2020-03-25
"5458","     Leonard Cohen",2020-03-25
"5459","              Syny",2020-03-25
"5460","        Thom Yorke",2020-03-25
"5461","          Interpol",2020-03-25
"5462","          Doja Cat",2020-03-25
"5463","      The National",2020-03-25
"5464","          Morphine",2020-03-25
"5465","          Morphine",2020-03-25
"5466","          Morphine",2020-03-25
"5467","             SAULT",2020-03-25
"5468","      Travis Scott",2020-03-25
"5469","     Monique Ortiz",2020-03-25
"5470","          Morphine",2020-03-25
"5471","  Flatbush Zombies",2020-03-25
"5472","       $uicideBoy$",2020-03-25
"5473","           Pusha T",2020-03-26
"5474","           Pusha T",2020-03-26
"5475","               Nas",2020-03-26
"5476","       Joey Bada$$",2020-03-26
"5477","          Interpol",2020-03-26
"5478","          Interpol",2020-03-26
"5479","          Interpol",2020-03-26
"5480","       ScHoolboy Q",2020-03-26
"5481","       ScHoolboy Q",2020-03-26
"5482","        A$AP Rocky",2020-03-26
"5483","              Luna",2020-03-26
"5484","              Luna",2020-03-26
"5485","              Luna",2020-03-26
"5486","              Luna",2020-03-26
"5487","              Luna",2020-03-26
"5488","              Luna",2020-03-26
"5489","              Luna",2020-03-26
"5490","              Luna",2020-03-26
"5491","              Luna",2020-03-26
"5492","              Luna",2020-03-26
"5493","              Luna",2020-03-26
"5494","              Luna",2020-03-26
"5495","              Luna",2020-03-26
"5496","              Luna",2020-03-26
"5497","              Luna",2020-03-26
"5498","              Luna",2020-03-26
"5499","              Luna",2020-03-26
"5500","           Lao Che",2020-03-26
"5501","   Nine Inch Nails",2020-03-26
"5502","   Nine Inch Nails",2020-03-26
"5503","   Nine Inch Nails",2020-03-26
"5504","   Nine Inch Nails",2020-03-26
"5505","              Syny",2020-03-26
"5506","         Radiohead",2020-03-26
"5507","  Purple Mountains",2020-03-26
"5508","         Radiohead",2020-03-26
"5509","         Radiohead",2020-03-26
"5510","          Morphine",2020-03-26
"5511","            Fugazi",2020-03-26
"5512","         Radiohead",2020-03-26
"5513","Easy Star All-S...",2020-03-27
"5514","Easy Star All-S...",2020-03-27
"5515","Easy Star All-S...",2020-03-27
"5516","Easy Star All-S...",2020-03-27
"5517","        The Weeknd",2020-03-27
"5518","        The Weeknd",2020-03-27
"5519","         Radiohead",2020-03-27
"5520","         Radiohead",2020-03-27
"5521","         Radiohead",2020-03-27
"5522","         Radiohead",2020-03-27
"5523","        The Weeknd",2020-03-27
"5524","      Nicolas Jaar",2020-03-27
"5525","      Nicolas Jaar",2020-03-27
"5526","      Nicolas Jaar",2020-03-27
"5527","      Nicolas Jaar",2020-03-27
"5528","      Nicolas Jaar",2020-03-27
"5529","      Nicolas Jaar",2020-03-27
"5530","      Nicolas Jaar",2020-03-27
"5531","               JID",2020-03-27
"5532","            Burial",2020-03-27
"5533","     Dead Kennedys",2020-03-27
"5534","    Massive Attack",2020-03-27
"5535","      Hooverphonic",2020-03-27
"5536","        Mazzy Star",2020-03-27
"5537","Queens of the S...",2020-03-27
"5538","         Radiohead",2020-03-27
"5539","     Vince Staples",2020-03-27
"5540","      The National",2020-03-27
"5541","      The National",2020-03-27
"5542","      The National",2020-03-27
"5543","      The National",2020-03-27
"5544","      The National",2020-03-27
"5545","      The National",2020-03-27
"5546","      The National",2020-03-27
"5547","      The National",2020-03-27
"5548","      The National",2020-03-27
"5549","      The National",2020-03-27
"5550","      The National",2020-03-27
"5551","      The National",2020-03-27
"5552","      The National",2020-03-27
"5553","      The National",2020-03-27
"5554","              1988",2020-03-27
"5555","              Syny",2020-03-27
"5556","              Syny",2020-03-27
"5557","              Syny",2020-03-27
"5558","              Syny",2020-03-27
"5559","              Syny",2020-03-27
"5560","              Syny",2020-03-27
"5561","              Syny",2020-03-27
"5562","              Syny",2020-03-27
"5563","              Syny",2020-03-27
"5564","        Maceo Plex",2020-03-27
"5565","   Dominik Eulberg",2020-03-27
"5566","         Rammstein",2020-03-27
"5567","     Leonard Cohen",2020-03-27
"5568","       Tim Buckley",2020-03-27
"5569","     Monique Ortiz",2020-03-27
"5570","       Angel Olsen",2020-03-27
"5571","              TEDE",2020-03-27
"5572","           PRO8L3M",2020-03-27
"5573","     Leonard Cohen",2020-03-27
"5574","       Fleet Foxes",2020-03-27
"5575","            DaBaby",2020-03-27
"5576","            DaBaby",2020-03-27
"5577","         Pop Smoke",2020-03-27
"5578","         Pop Smoke",2020-03-27
"5579","       Mees Salomé",2020-03-27
"5580","          Moonwalk",2020-03-27
"5581","          Sam Robs",2020-03-27
"5582","          Four Tet",2020-03-27
"5583","   Floating Points",2020-03-27
"5584","      Hooverphonic",2020-03-27
"5585","         Wovenhand",2020-03-27
"5586"," Against All Logic",2020-03-27
"5587","         Wovenhand",2020-03-27
"5588","         Wovenhand",2020-03-27
"5589","         Wovenhand",2020-03-27
"5590","         Wovenhand",2020-03-27
"5591","    Run The Jewels",2020-03-27
"5592","           ROSALÍA",2020-03-27
"5593","        Lil Yachty",2020-03-27
"5594","    Run The Jewels",2020-03-27
"5595","           ROSALÍA",2020-03-27
"5596","           ROSALÍA",2020-03-27
"5597","           ROSALÍA",2020-03-27
"5598","           ROSALÍA",2020-03-27
"5599","           ROSALÍA",2020-03-27
"5600","           ROSALÍA",2020-03-27
"5601","           ROSALÍA",2020-03-27
"5602","           ROSALÍA",2020-03-27
"5603","      Nicolas Jaar",2020-03-28
"5604","      Nicolas Jaar",2020-03-28
"5605","    Kendrick Lamar",2020-03-28
"5606","               NAV",2020-03-28
"5607","               NAV",2020-03-28
"5608","               NAV",2020-03-28
"5609","      Travis Scott",2020-03-28
"5610","              Luna",2020-03-28
"5611","              Luna",2020-03-28
"5612","              Luna",2020-03-28
"5613","              Luna",2020-03-28
"5614","              Luna",2020-03-28
"5615","         Radiohead",2020-03-28
"5616","         Radiohead",2020-03-28
"5617","            Tricky",2020-03-28
"5618","            Tricky",2020-03-28
"5619","            Tricky",2020-03-28
"5620","Godspeed You! B...",2020-03-28
"5621","Godspeed You! B...",2020-03-28
"5622","               NAV",2020-03-28
"5623","        YBN Nahmir",2020-03-28
"5624","      The National",2020-03-28
"5625","       Weyes Blood",2020-03-28
"5626","   Stella Donnelly",2020-03-28
"5627","         PJ Harvey",2020-03-28
"5628","Nick Cave & The...",2020-03-28
"5629","           Outkast",2020-03-28
"5630","           Outkast",2020-03-28
"5631","    Run The Jewels",2020-03-28
"5632","Nick Cave & The...",2020-03-28
"5633","Nick Cave & The...",2020-03-28
"5634","Nick Cave & The...",2020-03-28
"5635","Nick Cave & The...",2020-03-28
"5636","Nick Cave & The...",2020-03-28
"5637","Nick Cave & The...",2020-03-28
"5638","Nick Cave & The...",2020-03-28
"5639","Nick Cave & The...",2020-03-28
"5640","Nick Cave & The...",2020-03-28
"5641","           ROSALÍA",2020-03-28
"5642","           ROSALÍA",2020-03-28
"5643","Them Crooked Vu...",2020-03-28
"5644","Them Crooked Vu...",2020-03-28
"5645","Them Crooked Vu...",2020-03-28
"5646","Them Crooked Vu...",2020-03-28
"5647","Them Crooked Vu...",2020-03-28
"5648","Them Crooked Vu...",2020-03-28
"5649","         Radiohead",2020-03-28
"5650","         Radiohead",2020-03-28
"5651","         Sigur Rós",2020-03-28
"5652","         Radiohead",2020-03-28
"5653","               NAV",2020-03-28
"5654","               NAV",2020-03-29
"5655","      The National",2020-03-29
"5656","    Massive Attack",2020-03-29
"5657","        Portishead",2020-03-29
"5658","        Portishead",2020-03-29
"5659","        Portishead",2020-03-29
"5660","        Portishead",2020-03-29
"5661","        Portishead",2020-03-29
"5662","        Portishead",2020-03-29
"5663","        Portishead",2020-03-29
"5664","        Portishead",2020-03-29
"5665","        Portishead",2020-03-29
"5666","        Portishead",2020-03-29
"5667","        Portishead",2020-03-29
"5668","         Radiohead",2020-03-29
"5669","         Radiohead",2020-03-29
"5670","         Radiohead",2020-03-29
"5671","          Morphine",2020-03-29
"5672","          Morphine",2020-03-29
"5673","      Nicolas Jaar",2020-03-29
"5674","      Nicolas Jaar",2020-03-29
"5675","      Nicolas Jaar",2020-03-29
"5676","      Nicolas Jaar",2020-03-29
"5677","      Nicolas Jaar",2020-03-29
"5678","      Nicolas Jaar",2020-03-29
"5679","        Phantogram",2020-03-30
"5680","     Elliott Smith",2020-03-30
"5681","     Sons Of Kemet",2020-03-30
"5682","      The National",2020-03-30
"5683","        The Weeknd",2020-03-30
"5684","       Danny Brown",2020-03-30
"5685","       Danny Brown",2020-03-30
"5686","       Danny Brown",2020-03-30
"5687","       Danny Brown",2020-03-30
"5688","       Danny Brown",2020-03-30
"5689","       Danny Brown",2020-03-30
"5690","       Danny Brown",2020-03-30
"5691","               NAV",2020-03-30
"5692","       Danny Brown",2020-03-30
"5693","        Kanye West",2020-03-30
"5694","      Molchat Doma",2020-03-30
"5695","      Wu-Tang Clan",2020-03-30
"5696","           Laibach",2020-03-30
"5697","      Wu-Tang Clan",2020-03-30
"5698","      Grizzly Bear",2020-03-30
"5699","   Big Black Delta",2020-03-30
"5700","      Grizzly Bear",2020-03-30
"5701","   Big Black Delta",2020-03-30
"5702","          Jonwayne",2020-03-30
"5703","      Wu-Tang Clan",2020-03-30
"5704","      Die Antwoord",2020-03-30
"5705","               Yak",2020-03-30
"5706","      Wu-Tang Clan",2020-03-30
"5707","      Wu-Tang Clan",2020-03-30
"5708","       Danny Brown",2020-03-30
"5709","Nick Cave & The...",2020-03-30
"5710","Nick Cave & The...",2020-03-30
"5711","Nick Cave & The...",2020-03-30
"5712","Nick Cave & The...",2020-03-30
"5713","Nick Cave & The...",2020-03-30
"5714","             Aminé",2020-03-30
"5715","        Dreamville",2020-03-30
"5716","Tyler, The Creator",2020-03-30
"5717","      Denzel Curry",2020-03-30
"5718","        The Weeknd",2020-03-30
"5719","     Elliott Smith",2020-03-30
"5720","     Elliott Smith",2020-03-30
"5721","    Sufjan Stevens",2020-03-30
"5722","    Sufjan Stevens",2020-03-30
"5723","    Sufjan Stevens",2020-03-30
"5724","            Burial",2020-03-30
"5725","    Porcupine Tree",2020-03-30
"5726","    Run The Jewels",2020-03-30
"5727","    Run The Jewels",2020-03-30
"5728","         Wovenhand",2020-03-30
"5729","         Wovenhand",2020-03-30
"5730","         Wovenhand",2020-03-30
"5731","         Wovenhand",2020-03-30
"5732","These New Puritans",2020-03-31
"5733","These New Puritans",2020-03-31
"5734","These New Puritans",2020-03-31
"5735","These New Puritans",2020-03-31
"5736","These New Puritans",2020-03-31
"5737","These New Puritans",2020-03-31
"5738","These New Puritans",2020-03-31
"5739","These New Puritans",2020-03-31
"5740","       Horse Lords",2020-03-31
"5741","      Wu-Tang Clan",2020-03-31
"5742","         Lil Wayne",2020-03-31
"5743","      Hooverphonic",2020-03-31
"5744","               SiR",2020-03-31
"5745","              TOOL",2020-03-31
"5746","              TOOL",2020-03-31
"5747","              TOOL",2020-03-31
"5748","              TOOL",2020-03-31
"5749","              TOOL",2020-03-31
"5750","              TOOL",2020-03-31
"5751","              TOOL",2020-03-31
"5752","              TOOL",2020-04-01
"5753","      King Crimson",2020-04-01
"5754","      King Crimson",2020-04-01
"5755","         Wovenhand",2020-04-01
"5756","         Wovenhand",2020-04-01
"5757","               Nas",2020-04-01
"5758","               Nas",2020-04-01
"5759","         Radiohead",2020-04-01
"5760","      Hotel Garuda",2020-04-01
"5761","         Radiohead",2020-04-01
"5762"," American Football",2020-04-01
"5763"," American Football",2020-04-01
"5764","Godspeed You! B...",2020-04-01
"5765","             SAULT",2020-04-01
"5766","             SAULT",2020-04-01
"5767","             SAULT",2020-04-01
"5768","             SAULT",2020-04-01
"5769","             SAULT",2020-04-01
"5770","             SAULT",2020-04-01
"5771","             SAULT",2020-04-01
"5772","             SAULT",2020-04-01
"5773","             SAULT",2020-04-01
"5774","             SAULT",2020-04-01
"5775","             SAULT",2020-04-01
"5776","             SAULT",2020-04-01
"5777","             SAULT",2020-04-01
"5778","             SAULT",2020-04-01
"5779","             SAULT",2020-04-01
"5780","             SAULT",2020-04-01
"5781","             SAULT",2020-04-01
"5782","             SAULT",2020-04-01
"5783","         Radiohead",2020-04-01
"5784","      Modeselektor",2020-04-01
"5785","            Eminem",2020-04-01
"5786","      Wu-Tang Clan",2020-04-01
"5787","         Quasimoto",2020-04-01
"5788","      Wu-Tang Clan",2020-04-01
"5789","      Wu-Tang Clan",2020-04-01
"5790","              Luna",2020-04-01
"5791","              Luna",2020-04-01
"5792","              Luna",2020-04-01
"5793","              Luna",2020-04-01
"5794","These New Puritans",2020-04-01
"5795","These New Puritans",2020-04-01
"5796","These New Puritans",2020-04-01
"5797","These New Puritans",2020-04-01
"5798","These New Puritans",2020-04-01
"5799","These New Puritans",2020-04-01
"5800","    Injury Reserve",2020-04-02
"5801","     Vince Staples",2020-04-02
"5802","     Budka Suflera",2020-04-02
"5803","         JPEGMAFIA",2020-04-02
"5804","   Earl Sweatshirt",2020-04-02
"5805","    Injury Reserve",2020-04-02
"5806","     Vince Staples",2020-04-02
"5807","         JPEGMAFIA",2020-04-02
"5808","       Danny Brown",2020-04-02
"5809","       Death Grips",2020-04-02
"5810","            IAMDDB",2020-04-02
"5811","        Rico Nasty",2020-04-02
"5812","  The Flaming Lips",2020-04-02
"5813","         Wovenhand",2020-04-02
"5814","         Wovenhand",2020-04-02
"5815","         Wovenhand",2020-04-02
"5816","            Guzior",2020-04-02
"5817","      Piernikowski",2020-04-02
"5818","  Purple Mountains",2020-04-02
"5819","              Syny",2020-04-02
"5820","            DaBaby",2020-04-02
"5821","     Jan-Rapowanie",2020-04-02
"5822","      Nicolas Jaar",2020-04-02
"5823"," Against All Logic",2020-04-02
"5824","            Guzior",2020-04-02
"5825","These New Puritans",2020-04-02
"5826","     16 Horsepower",2020-04-02
"5827","        Thom Yorke",2020-04-02
"5828","          Morphine",2020-04-02
"5829","              TOOL",2020-04-02
"5830","              TOOL",2020-04-02
"5831","  The Flaming Lips",2020-04-02
"5832","        Deerhunter",2020-04-02
"5833","  The Flaming Lips",2020-04-02
"5834","  The Flaming Lips",2020-04-02
"5835","        Ariel Pink",2020-04-02
"5836","  The Flaming Lips",2020-04-02
"5837","  The Flaming Lips",2020-04-02
"5838","  The Flaming Lips",2020-04-02
"5839","  The Flaming Lips",2020-04-02
"5840","  The Flaming Lips",2020-04-02
"5841","  The Flaming Lips",2020-04-02
"5842","  The Flaming Lips",2020-04-02
"5843","  The Flaming Lips",2020-04-02
"5844","  The Flaming Lips",2020-04-02
"5845","  The Flaming Lips",2020-04-02
"5846","  The Flaming Lips",2020-04-02
"5847","  The Flaming Lips",2020-04-02
"5848","  The Flaming Lips",2020-04-02
"5849","  The Flaming Lips",2020-04-02
"5850","  The Flaming Lips",2020-04-02
"5851","  The Flaming Lips",2020-04-02
"5852","  The Flaming Lips",2020-04-02
"5853","  The Flaming Lips",2020-04-02
"5854","  The Flaming Lips",2020-04-02
"5855","  The Flaming Lips",2020-04-02
"5856","  The Flaming Lips",2020-04-02
"5857","  The Flaming Lips",2020-04-02
"5858","  The Flaming Lips",2020-04-02
"5859","  The Flaming Lips",2020-04-02
"5860","  The Flaming Lips",2020-04-02
"5861","       Quebonafide",2020-04-02
"5862","  The Flaming Lips",2020-04-02
"5863","  The Flaming Lips",2020-04-02
"5864","        Phantogram",2020-04-02
"5865","        Phantogram",2020-04-02
"5866","        Phantogram",2020-04-02
"5867","        Phantogram",2020-04-02
"5868","        Phantogram",2020-04-02
"5869","  The Flaming Lips",2020-04-02
"5870","  The Flaming Lips",2020-04-02
"5871","  The Flaming Lips",2020-04-02
"5872","Insane Clown Posse",2020-04-03
"5873","        The Weeknd",2020-04-03
"5874","        Phantogram",2020-04-03
"5875","        Phantogram",2020-04-03
"5876","        Phantogram",2020-04-03
"5877","       Quebonafide",2020-04-03
"5878","These New Puritans",2020-04-03
"5879","               NAV",2020-04-03
"5880","       Tame Impala",2020-04-03
"5881","       Tame Impala",2020-04-03
"5882","       Tame Impala",2020-04-03
"5883","       Tame Impala",2020-04-03
"5884","       Tame Impala",2020-04-03
"5885","       Tame Impala",2020-04-03
"5886","       Tame Impala",2020-04-03
"5887","      Just Friends",2020-04-03
"5888","      Nicolas Jaar",2020-04-03
"5889","      Nicolas Jaar",2020-04-03
"5890","  The Flaming Lips",2020-04-03
"5891","  The Flaming Lips",2020-04-03
"5892","  The Flaming Lips",2020-04-03
"5893","  The Flaming Lips",2020-04-03
"5894","  The Flaming Lips",2020-04-03
"5895","  The Flaming Lips",2020-04-03
"5896","  The Flaming Lips",2020-04-03
"5897","  The Flaming Lips",2020-04-03
"5898","  The Flaming Lips",2020-04-03
"5899","  The Flaming Lips",2020-04-03
"5900","  The Flaming Lips",2020-04-03
"5901","     Talking Heads",2020-04-03
"5902","  The Flaming Lips",2020-04-03
"5903","  The Flaming Lips",2020-04-03
"5904","          Morphine",2020-04-03
"5905","       Artur Rojek",2020-04-03
"5906","         Wovenhand",2020-04-03
"5907","         Radiohead",2020-04-03
"5908","          Morphine",2020-04-03
"5909","              Syny",2020-04-03
"5910","  The Flaming Lips",2020-04-03
"5911","              MGMT",2020-04-03
"5912","The Brian Jones...",2020-04-03
"5913","  The Flaming Lips",2020-04-03
"5914","  The Flaming Lips",2020-04-03
"5915","  The Flaming Lips",2020-04-03
"5916","  The Flaming Lips",2020-04-03
"5917","  The Flaming Lips",2020-04-03
"5918","  The Flaming Lips",2020-04-03
"5919","  The Flaming Lips",2020-04-03
"5920","  The Flaming Lips",2020-04-03
"5921","  The Flaming Lips",2020-04-03
"5922","  The Flaming Lips",2020-04-03
"5923","  The Flaming Lips",2020-04-03
"5924","  The Flaming Lips",2020-04-03
"5925","  The Flaming Lips",2020-04-03
"5926","  The Flaming Lips",2020-04-03
"5927","          Interpol",2020-04-03
"5928","          Interpol",2020-04-03
"5929","          Interpol",2020-04-03
"5930","          Interpol",2020-04-03
"5931","          Interpol",2020-04-03
"5932","          Interpol",2020-04-03
"5933","          Interpol",2020-04-03
"5934","          Interpol",2020-04-03
"5935","              Luna",2020-04-03
"5936","              Luna",2020-04-03
"5937","              Luna",2020-04-03
"5938","              Luna",2020-04-03
"5939","              Luna",2020-04-03
"5940","              Luna",2020-04-03
"5941","              Luna",2020-04-03
"5942","              Luna",2020-04-03
"5943","              Luna",2020-04-03
"5944","              Luna",2020-04-03
"5945","              Luna",2020-04-03
"5946","       Quebonafide",2020-04-03
"5947","         Radiohead",2020-04-03
"5948","      Flying Lotus",2020-04-03
"5949","      Grizzly Bear",2020-04-03
"5950","        Aphex Twin",2020-04-03
"5951","          Warpaint",2020-04-03
"5952","        Thom Yorke",2020-04-03
"5953","   Nine Inch Nails",2020-04-03
"5954","          Four Tet",2020-04-03
"5955","       Beach House",2020-04-03
"5956","Nick Cave & The...",2020-04-03
"5957","     Elliott Smith",2020-04-04
"5958","      Grizzly Bear",2020-04-04
"5959","          Mr. Oizo",2020-04-04
"5960","These New Puritans",2020-04-04
"5961","         PJ Harvey",2020-04-04
"5962","        Honeyblood",2020-04-04
"5963","             HMLTD",2020-04-04
"5964","Tropical Fuck S...",2020-04-04
"5965","     Elliott Smith",2020-04-04
"5966","         Sigur Rós",2020-04-04
"5967","       Tim Buckley",2020-04-04
"5968","             Sorry",2020-04-04
"5969","     Leonard Cohen",2020-04-04
"5970","      Sun Kil Moon",2020-04-04
"5971","Nick Cave & The...",2020-04-04
"5972","         Radiohead",2020-04-04
"5973","         Radiohead",2020-04-04
"5974","         Radiohead",2020-04-04
"5975","         Radiohead",2020-04-04
"5976","  The Flaming Lips",2020-04-04
"5977","  The Flaming Lips",2020-04-04
"5978","  The Flaming Lips",2020-04-04
"5979","  The Flaming Lips",2020-04-04
"5980","  The Flaming Lips",2020-04-04
"5981","  The Flaming Lips",2020-04-04
"5982","  The Flaming Lips",2020-04-04
"5983","  The Flaming Lips",2020-04-04
"5984","  The Flaming Lips",2020-04-04
"5985","  The Flaming Lips",2020-04-04
"5986","  The Flaming Lips",2020-04-04
"5987","          Morphine",2020-04-04
"5988","          Morphine",2020-04-04
"5989","          Morphine",2020-04-04
"5990","          Morphine",2020-04-04
"5991","          Morphine",2020-04-04
"5992","          Morphine",2020-04-04
"5993","          Morphine",2020-04-04
"5994","          Morphine",2020-04-04
"5995","          Morphine",2020-04-04
"5996","          Morphine",2020-04-04
"5997","          Morphine",2020-04-04
"5998","          Morphine",2020-04-04
"5999","          Morphine",2020-04-04
"6000","               Oki",2020-04-04
"6001","             Pezet",2020-04-04
"6002","         Radiohead",2020-04-04
"6003","          Doja Cat",2020-04-04
"6004","      Brooke Candy",2020-04-04
"6005","          Morphine",2020-04-04
"6006","          Morphine",2020-04-04
"6007","       Mercury Rev",2020-04-04
"6008","  The Flaming Lips",2020-04-04
"6009","  The Flaming Lips",2020-04-04
"6010","  The Flaming Lips",2020-04-04
"6011","            Cordae",2020-04-05
"6012","            Cordae",2020-04-05
"6013","  The Flaming Lips",2020-04-05
"6014","  The Flaming Lips",2020-04-05
"6015","  The Flaming Lips",2020-04-05
"6016","             Aminé",2020-04-05
"6017","         Radiohead",2020-04-05
"6018","  The Flaming Lips",2020-04-05
"6019","     Leonard Cohen",2020-04-05
"6020","Neutral Milk Hotel",2020-04-05
"6021","             Wilco",2020-04-05
"6022","     Leonard Cohen",2020-04-05
"6023","    Sufjan Stevens",2020-04-05
"6024","  The Flaming Lips",2020-04-05
"6025","  The Flaming Lips",2020-04-05
"6026","        Mazzy Star",2020-04-05
"6027","     Elliott Smith",2020-04-05
"6028","        Mazzy Star",2020-04-05
"6029","       Beach House",2020-04-05
"6030","        Mazzy Star",2020-04-05
"6031","        Mazzy Star",2020-04-05
"6032","The Velvet Unde...",2020-04-05
"6033","     Sibylle Baier",2020-04-05
"6034","         John Maus",2020-04-05
"6035","         John Maus",2020-04-05
"6036","         John Maus",2020-04-05
"6037","       Angel Olsen",2020-04-05
"6038","         John Maus",2020-04-05
"6039","         John Maus",2020-04-05
"6040","Nick Cave & The...",2020-04-05
"6041","Nick Cave & The...",2020-04-05
"6042","Nick Cave & The...",2020-04-05
"6043","        Vavamuffin",2020-04-05
"6044","        Vavamuffin",2020-04-05
"6045","  The Flaming Lips",2020-04-05
"6046","        Vavamuffin",2020-04-05
"6047","Thievery Corpor...",2020-04-05
"6048","Thievery Corpor...",2020-04-05
"6049","            Burial",2020-04-05
"6050","           Cooly G",2020-04-05
"6051","             Ossie",2020-04-05
"6052","        FunkyStepz",2020-04-05
"6053","             Serum",2020-04-05
"6054","           Furniss",2020-04-05
"6055","    Chase & Status",2020-04-05
"6056","           Top Cat",2020-04-05
"6057","    Chase & Status",2020-04-05
"6058","    Chase & Status",2020-04-05
"6059","          Morphine",2020-04-05
"6060","          Morphine",2020-04-05
"6061","       Artur Rojek",2020-04-05
"6062","         Wovenhand",2020-04-05
"6063","              Luna",2020-04-05
"6064","          Morphine",2020-04-05
"6065","         Radiohead",2020-04-05
"6066","       Fleet Foxes",2020-04-05
"6067","     Monique Ortiz",2020-04-05
"6068","  The Flaming Lips",2020-04-05
"6069","        Vavamuffin",2020-04-06
"6070","        Vavamuffin",2020-04-06
"6071","Easy Star All-S...",2020-04-06
"6072","Easy Star All-S...",2020-04-06
"6073","         John Maus",2020-04-06
"6074","          Morphine",2020-04-06
"6075","          Interpol",2020-04-06
"6076","         John Maus",2020-04-06
"6077","          Interpol",2020-04-06
"6078","             Serum",2020-04-06
"6079","    Chase & Status",2020-04-06
"6080","           Top Cat",2020-04-06
"6081","             Serum",2020-04-06
"6082","             Bru-C",2020-04-06
"6083","            M-Beat",2020-04-06
"6084","               Bou",2020-04-06
"6085","         John Maus",2020-04-06
"6086","              Enei",2020-04-06
"6087","         Uk Apache",2020-04-06
"6088","             Aries",2020-04-06
"6089","Kings Of The Ro...",2020-04-06
"6090","        Benny Page",2020-04-06
"6091","             Serum",2020-04-06
"6092","         John Holt",2020-04-06
"6093","        Kanye West",2020-04-06
"6094","           6ix9ine",2020-04-06
"6095","               NAV",2020-04-06
"6096","      Metro Boomin",2020-04-06
"6097","          Morphine",2020-04-06
"6098","          Morphine",2020-04-07
"6099","       The Strokes",2020-04-07
"6100","       The Strokes",2020-04-07
"6101","          Morphine",2020-04-07
"6102","  The Flaming Lips",2020-04-07
"6103","         Rammstein",2020-04-07
"6104","       The Strokes",2020-04-07
"6105","       The Strokes",2020-04-07
"6106","       The Strokes",2020-04-07
"6107","       The Strokes",2020-04-07
"6108","       The Strokes",2020-04-07
"6109","       The Strokes",2020-04-07
"6110","       The Strokes",2020-04-07
"6111","       The Strokes",2020-04-07
"6112","       The Strokes",2020-04-07
"6113","       Tame Impala",2020-04-07
"6114","       The Strokes",2020-04-07
"6115","          Gorillaz",2020-04-07
"6116","             IDLES",2020-04-07
"6117","       The Strokes",2020-04-07
"6118","       The Strokes",2020-04-07
"6119","       The Strokes",2020-04-07
"6120","       The Strokes",2020-04-07
"6121","  The Flaming Lips",2020-04-07
"6122","  The Flaming Lips",2020-04-07
"6123","         Big Thief",2020-04-07
"6124","         Wovenhand",2020-04-07
"6125","         Radiohead",2020-04-07
"6126","          Morphine",2020-04-07
"6127","              Luna",2020-04-07
"6128","     Monique Ortiz",2020-04-07
"6129","  The Flaming Lips",2020-04-07
"6130","          Morphine",2020-04-07
"6131","       Fleet Foxes",2020-04-07
"6132","       The Strokes",2020-04-07
"6133","          Mr. Oizo",2020-04-07
"6134","          Mr. Oizo",2020-04-07
"6135","          Mr. Oizo",2020-04-07
"6136","          Mr. Oizo",2020-04-07
"6137","          Mr. Oizo",2020-04-07
"6138","          Mr. Oizo",2020-04-07
"6139","          Mr. Oizo",2020-04-07
"6140","          Mr. Oizo",2020-04-07
"6141","          Mr. Oizo",2020-04-07
"6142","          Mr. Oizo",2020-04-07
"6143","          Mr. Oizo",2020-04-07
"6144","       The Strokes",2020-04-07
"6145","          Morphine",2020-04-07
"6146","          Morphine",2020-04-07
"6147","          Morphine",2020-04-07
"6148","          Morphine",2020-04-07
"6149","          Morphine",2020-04-07
"6150","          Morphine",2020-04-07
"6151","          Morphine",2020-04-07
"6152","          Morphine",2020-04-07
"6153","          Morphine",2020-04-07
"6154","          Morphine",2020-04-07
"6155","      BROCKHAMPTON",2020-04-07
"6156","      BROCKHAMPTON",2020-04-07
"6157","      BROCKHAMPTON",2020-04-07
"6158","      BROCKHAMPTON",2020-04-07
"6159","      BROCKHAMPTON",2020-04-07
"6160","     £ona I Webber",2020-04-08
"6161","    Anderson .Paak",2020-04-08
"6162","        Mazzy Star",2020-04-08
"6163","        Mazzy Star",2020-04-08
"6164","        Mazzy Star",2020-04-08
"6165","        Charli XCX",2020-04-08
"6166","        Charli XCX",2020-04-08
"6167","         FKA twigs",2020-04-08
"6168","       Weyes Blood",2020-04-08
"6169","          Mr. Oizo",2020-04-08
"6170","      Wu-Tang Clan",2020-04-08
"6171","    Anderson .Paak",2020-04-08
"6172","    Anderson .Paak",2020-04-08
"6173","       The Strokes",2020-04-08
