"249180010","PSZCZYNA","2020","05","01",15.2,"",8.4,"",11.9,"",6.4,"",5.1,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","02",16.9,"",4.6,"",10.6,"",1.0,"",7.9,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","03",13.4,"",4.4,"",8.4,"",1.0,"",5.1,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","04",17.7,"",3.1,"",10.2,"",-.5,"",7.9,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","05",13.0,"",5.6,"",8.2,"",2.7,"",.4,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","06",8.8,"",1.6,"",5.9,"",.5,"",.8,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","07",13.3,"",2.9,"",8.7,"",-.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","08",19.8,"",2.3,"",11.8,"",-1.5,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","09",23.3,"",4.0,"",14.2,"",1.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","10",24.6,"",9.4,"",16.6,"",6.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","11",25.4,"",12.4,"",18.3,"",6.9,"",6.9,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","12",16.6,"",.8,"",6.2,"",-.2,"",.2,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","13",12.2,"",-1.5,"",6.8,"",-3.8,"",16.2,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","14",11.7,"",5.5,"",8.0,"",3.9,"",.5,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","15",10.9,"",2.5,"",7.1,"",.2,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","16",12.6,"",2.7,"",8.9,"",-1.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","17",18.6,"",4.2,"",11.9,"",1.0,"",3.6,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","18",22.5,"",5.0,"",14.3,"",1.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","19",24.3,"",8.4,"",16.6,"",4.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","20",19.3,"",7.5,"",13.5,"",4.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","21",17.1,"",3.2,"",10.8,"",3.1,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","22",17.3,"",.6,"",10.4,"",-2.0,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","23",16.6,"",4.1,"",11.5,"",2.5,"",15.9,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","24",16.8,"",8.8,"",12.0,"",8.8,"",5.5,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","25",13.7,"",6.8,"",10.1,"",6.4,"",12.5,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","26",16.0,"",7.9,"",11.6,"",7.9,"",6.2,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","27",19.8,"",7.0,"",13.3,"",6.9,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","28",18.2,"",7.2,"",12.5,"",4.6,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","29",17.1,"",8.5,"",12.0,"",6.4,"",.0,"9","",0,"9"
"249180010","PSZCZYNA","2020","05","30",13.8,"",6.0,"",9.6,"",3.4,"",20.6,"","W",0,"9"
"249180010","PSZCZYNA","2020","05","31",12.4,"",7.0,"",9.9,"",6.4,"",16.8,"","W",0,"9"
"249180160","BRENNA","2020","05","01",16.5,"",9.4,"",13.1,"",6.8,"",7.7,"","W",0,"9"
"249180160","BRENNA","2020","05","02",16.5,"",7.2,"",11.2,"",3.5,"",7.8,"","W",0,"9"
"249180160","BRENNA","2020","05","03",11.6,"",3.6,"",7.1,"",.2,"",8.5,"","W",0,"9"
"249180160","BRENNA","2020","05","04",15.8,"",2.0,"",9.2,"",-2.3,"",13.6,"","W",0,"9"
"249180160","BRENNA","2020","05","05",11.6,"",5.4,"",7.3,"",1.1,"",.7,"","W",0,"9"
