"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"42","2019-12-17 15:51","Daughter","Doing the Right Thing",33250,0.408,0.638,0,-8.555,0,0.0606,0.707,0.113,0.0688,0.124,136.309,"audio_features","5xz16gO1U2r3aSukjhgMZs","spotify:track:5xz16gO1U2r3aSukjhgMZs","https://api.spotify.com/v1/tracks/5xz16gO1U2r3aSukjhgMZs","https://api.spotify.com/v1/audio-analysis/5xz16gO1U2r3aSukjhgMZs",314832,4
"43","2019-12-17 15:55","Pearl Jam","Just Breathe",215853,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,"audio_features","6i81qFkru6Kj1IEsB7KNp2","spotify:track:6i81qFkru6Kj1IEsB7KNp2","https://api.spotify.com/v1/tracks/6i81qFkru6Kj1IEsB7KNp2","https://api.spotify.com/v1/audio-analysis/6i81qFkru6Kj1IEsB7KNp2",215853,4
"44","2019-12-17 15:57","The Cure","Lullaby",107472,0.718,0.557,9,-10.679,1,0.0328,0.185,0.707,0.055,0.586,94.095,"audio_features","4d4oXk7O2lEhZ83ivV93li","spotify:track:4d4oXk7O2lEhZ83ivV93li","https://api.spotify.com/v1/tracks/4d4oXk7O2lEhZ83ivV93li","https://api.spotify.com/v1/audio-analysis/4d4oXk7O2lEhZ83ivV93li",249880,4
"45","2019-12-17 16:29","Chance the Rapper","Cocoa Butter Kisses",1439,0.679,0.645,6,-7.777,0,0.222,0.0518,0,0.145,0.203,125.795,"audio_features","0aMHIW1lqrulVCx0LLlr6a","spotify:track:0aMHIW1lqrulVCx0LLlr6a","https://api.spotify.com/v1/tracks/0aMHIW1lqrulVCx0LLlr6a","https://api.spotify.com/v1/audio-analysis/0aMHIW1lqrulVCx0LLlr6a",307188,4
"46","2019-12-17 16:29","WU LYF","Spitting Blood",120558,0.339,0.736,2,-7.097,0,0.0756,0.21,3.59e-05,0.339,0.118,132.732,"audio_features","2UvdkOjMTwwdzWbyOhQ0XE","spotify:track:2UvdkOjMTwwdzWbyOhQ0XE","https://api.spotify.com/v1/tracks/2UvdkOjMTwwdzWbyOhQ0XE","https://api.spotify.com/v1/audio-analysis/2UvdkOjMTwwdzWbyOhQ0XE",227293,4
"47","2019-12-17 19:55","Neil Diamond","Sweet Caroline",348000,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,"audio_features","62AuGbAkt8Ox2IrFFb8GKV","spotify:track:62AuGbAkt8Ox2IrFFb8GKV","https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV","https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV",203573,4
"48","2019-12-18 07:26","FKA twigs","thousand eyes",55635,0.243,0.241,0,-14.754,0,0.0579,0.839,0.0417,0.325,0.18,81.285,"audio_features","1xsb4ZIwzSi5dacBz9oMdA","spotify:track:1xsb4ZIwzSi5dacBz9oMdA","https://api.spotify.com/v1/tracks/1xsb4ZIwzSi5dacBz9oMdA","https://api.spotify.com/v1/audio-analysis/1xsb4ZIwzSi5dacBz9oMdA",300507,4
"49","2019-12-18 07:28","FKA twigs","home with you",117934,0.378,0.196,0,-12.5,1,0.0561,0.842,2.76e-05,0.105,0.0995,119.037,"audio_features","7BpykYGkewMF00FzSJLSgH","spotify:track:7BpykYGkewMF00FzSJLSgH","https://api.spotify.com/v1/tracks/7BpykYGkewMF00FzSJLSgH","https://api.spotify.com/v1/audio-analysis/7BpykYGkewMF00FzSJLSgH",224947,5
"50","2019-12-18 07:32","FKA twigs","cellophane",204066,0.431,0.284,2,-11.858,1,0.0432,0.871,0.000136,0.0899,0.229,98.317,"audio_features","7x8pIrhMu9FCmqqHNyuH0P","spotify:track:7x8pIrhMu9FCmqqHNyuH0P","https://api.spotify.com/v1/tracks/7x8pIrhMu9FCmqqHNyuH0P","https://api.spotify.com/v1/audio-analysis/7x8pIrhMu9FCmqqHNyuH0P",204067,1
"51","2019-12-18 07:32","FKA twigs","sad day",25961,0.434,0.469,0,-10.681,0,0.166,0.808,0.000212,0.0856,0.14,136.723,"audio_features","68lrQ6jAW5cOyn7GX39uzz","spotify:track:68lrQ6jAW5cOyn7GX39uzz","https://api.spotify.com/v1/tracks/68lrQ6jAW5cOyn7GX39uzz","https://api.spotify.com/v1/audio-analysis/68lrQ6jAW5cOyn7GX39uzz",255720,4
"52","2019-12-18 07:35","Ben Howard","Only Love",171688,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401,"audio_features","2uhEKg8kIzpdvz4gyy6x8W","spotify:track:2uhEKg8kIzpdvz4gyy6x8W","https://api.spotify.com/v1/tracks/2uhEKg8kIzpdvz4gyy6x8W","https://api.spotify.com/v1/audio-analysis/2uhEKg8kIzpdvz4gyy6x8W",249173,4
"53","2019-12-18 07:37","Ben Howard","Old Pine",141502,0.401,0.364,5,-10.836,1,0.033,0.45,0.0503,0.162,0.224,129.57,"audio_features","3CAX47TnPqTujLIQTw8nwI","spotify:track:3CAX47TnPqTujLIQTw8nwI","https://api.spotify.com/v1/tracks/3CAX47TnPqTujLIQTw8nwI","https://api.spotify.com/v1/audio-analysis/3CAX47TnPqTujLIQTw8nwI",328507,4
"54","2019-12-18 07:42","Ben Howard","Keep Your Head Up",264546,0.508,0.596,4,-9.034,0,0.0334,0.439,9.84e-06,0.111,0.4,79.359,"audio_features","5fpEDGQX0Ah3utGnFYulQZ","spotify:track:5fpEDGQX0Ah3utGnFYulQZ","https://api.spotify.com/v1/tracks/5fpEDGQX0Ah3utGnFYulQZ","https://api.spotify.com/v1/audio-analysis/5fpEDGQX0Ah3utGnFYulQZ",264547,4
"55","2019-12-18 07:47","Ben Howard","I Forget Where We Were",281213,0.305,0.462,0,-9.57,1,0.0338,0.475,0.122,0.0916,0.181,113.468,"audio_features","7gYwIAHB6VxzLJFSZMMv8i","spotify:track:7gYwIAHB6VxzLJFSZMMv8i","https://api.spotify.com/v1/tracks/7gYwIAHB6VxzLJFSZMMv8i","https://api.spotify.com/v1/audio-analysis/7gYwIAHB6VxzLJFSZMMv8i",281213,4
"56","2019-12-18 07:48","Radiohead","The Bends",93669,0.23,0.755,7,-8.065,1,0.0658,0.0115,0.141,0.363,0.312,91.608,"audio_features","7oDFvnqXkXuiZa1sACXobj","spotify:track:7oDFvnqXkXuiZa1sACXobj","https://api.spotify.com/v1/tracks/7oDFvnqXkXuiZa1sACXobj","https://api.spotify.com/v1/audio-analysis/7oDFvnqXkXuiZa1sACXobj",246200,4
"57","2019-12-18 07:54","Radiohead","Paranoid Android",329630,0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,"audio_features","6LgJvl0Xdtc73RJ1mmpotq","spotify:track:6LgJvl0Xdtc73RJ1mmpotq","https://api.spotify.com/v1/tracks/6LgJvl0Xdtc73RJ1mmpotq","https://api.spotify.com/v1/audio-analysis/6LgJvl0Xdtc73RJ1mmpotq",387213,4
"58","2019-12-18 07:54","Radiohead","I Might Be Wrong (Live)",1648,0.409,0.943,5,-8.843,1,0.0767,0.148,0.878,0.785,0.33,113.723,"audio_features","042kqquPL3pPtj8NgyMYG3","spotify:track:042kqquPL3pPtj8NgyMYG3","https://api.spotify.com/v1/tracks/042kqquPL3pPtj8NgyMYG3","https://api.spotify.com/v1/audio-analysis/042kqquPL3pPtj8NgyMYG3",292133,4
"59","2019-12-18 07:58","Radiohead","I Might Be Wrong (Live)",4667,0.409,0.943,5,-8.843,1,0.0767,0.148,0.878,0.785,0.33,113.723,"audio_features","042kqquPL3pPtj8NgyMYG3","spotify:track:042kqquPL3pPtj8NgyMYG3","https://api.spotify.com/v1/tracks/042kqquPL3pPtj8NgyMYG3","https://api.spotify.com/v1/audio-analysis/042kqquPL3pPtj8NgyMYG3",292133,4
"60","2019-12-18 07:58","Radiohead","The National Anthem (Live in France)",277385,0.346,0.866,2,-5.679,1,0.0369,0.00842,0.763,0.699,0.303,96.439,"audio_features","68Wf5I47kv3PC72baPEOcg","spotify:track:68Wf5I47kv3PC72baPEOcg","https://api.spotify.com/v1/tracks/68Wf5I47kv3PC72baPEOcg","https://api.spotify.com/v1/audio-analysis/68Wf5I47kv3PC72baPEOcg",297533,4
"61","2019-12-18 08:02","Radiohead","Idioteque (Live In Oxford)",229366,0.493,0.979,3,-6.132,1,0.187,0.211,0,0.963,0.322,146.093,"audio_features","6QpvcM1VcNxxBMrxWkdgeM","spotify:track:6QpvcM1VcNxxBMrxWkdgeM","https://api.spotify.com/v1/tracks/6QpvcM1VcNxxBMrxWkdgeM","https://api.spotify.com/v1/audio-analysis/6QpvcM1VcNxxBMrxWkdgeM",264840,3
"62","2019-12-18 08:05","Radiohead","Everything In Its Right Place (Live In France)",165140,0.367,0.534,5,-12.425,0,0.0363,0.678,0.285,0.724,0.216,127.206,"audio_features","1F2C3VZllQC9SV32FvMalr","spotify:track:1F2C3VZllQC9SV32FvMalr","https://api.spotify.com/v1/tracks/1F2C3VZllQC9SV32FvMalr","https://api.spotify.com/v1/audio-analysis/1F2C3VZllQC9SV32FvMalr",462800,5
"63","2019-12-18 22:42","Radiohead","Everything In Its Right Place (Live In France)",3111,0.367,0.534,5,-12.425,0,0.0363,0.678,0.285,0.724,0.216,127.206,"audio_features","1F2C3VZllQC9SV32FvMalr","spotify:track:1F2C3VZllQC9SV32FvMalr","https://api.spotify.com/v1/tracks/1F2C3VZllQC9SV32FvMalr","https://api.spotify.com/v1/audio-analysis/1F2C3VZllQC9SV32FvMalr",462800,5
