"","endTime","artistName","trackName","msPlayed","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"378","2020-12-31 12:27","Fiona Apple","Shameika",248603,0.375,0.776,8,-6.767,1,0.274,0.154,8.16e-05,0.0925,0.647,186.814,"audio_features","2pDKE8Q40TDGPl1O11DKKn","spotify:track:2pDKE8Q40TDGPl1O11DKKn","https://api.spotify.com/v1/tracks/2pDKE8Q40TDGPl1O11DKKn","https://api.spotify.com/v1/audio-analysis/2pDKE8Q40TDGPl1O11DKKn",248603,4
"379","2020-12-31 12:32","Fiona Apple","Fetch The Bolt Cutters",298457,0.485,0.488,0,-11.34,1,0.171,0.526,2.02e-05,0.0686,0.339,150.856,"audio_features","4SdubskbLiOkpsIjRVVsya","spotify:track:4SdubskbLiOkpsIjRVVsya","https://api.spotify.com/v1/tracks/4SdubskbLiOkpsIjRVVsya","https://api.spotify.com/v1/audio-analysis/4SdubskbLiOkpsIjRVVsya",298457,4
"380","2020-12-31 12:35","Fiona Apple","Under The Table",201352,0.64,0.494,0,-8.14,1,0.0602,0.295,4.8e-06,0.248,0.547,119.854,"audio_features","12WhIX6MvI93bS3wPSStSY","spotify:track:12WhIX6MvI93bS3wPSStSY","https://api.spotify.com/v1/tracks/12WhIX6MvI93bS3wPSStSY","https://api.spotify.com/v1/audio-analysis/12WhIX6MvI93bS3wPSStSY",201352,4
"381","2020-12-31 12:40","Fiona Apple","Relay",289229,0.502,0.574,11,-8.456,0,0.385,0.231,0,0.212,0.474,92.101,"audio_features","5hnOzmFuGltDDAm008jFDh","spotify:track:5hnOzmFuGltDDAm008jFDh","https://api.spotify.com/v1/tracks/5hnOzmFuGltDDAm008jFDh","https://api.spotify.com/v1/audio-analysis/5hnOzmFuGltDDAm008jFDh",289230,4
"382","2020-12-31 12:44","Fiona Apple","Rack of His",222307,0.44,0.619,7,-9.846,1,0.112,0.831,0.00113,0.101,0.552,94.968,"audio_features","17QLp5uadHptxnmq9clK8U","spotify:track:17QLp5uadHptxnmq9clK8U","https://api.spotify.com/v1/tracks/17QLp5uadHptxnmq9clK8U","https://api.spotify.com/v1/audio-analysis/17QLp5uadHptxnmq9clK8U",222307,4
"383","2020-12-31 12:49","Fiona Apple","Newspaper",332404,0.502,0.724,11,-7.158,0,0.246,0.396,0,0.111,0.576,137.65,"audio_features","1YsWyCYqpA8uZaR9SfYAnY","spotify:track:1YsWyCYqpA8uZaR9SfYAnY","https://api.spotify.com/v1/tracks/1YsWyCYqpA8uZaR9SfYAnY","https://api.spotify.com/v1/audio-analysis/1YsWyCYqpA8uZaR9SfYAnY",332404,4
"384","2020-12-31 12:54","Fiona Apple","Ladies",325373,0.562,0.307,6,-9.629,0,0.103,0.645,0.000551,0.107,0.28,133.836,"audio_features","0jH0IsCBGackT3RmHBbSUI","spotify:track:0jH0IsCBGackT3RmHBbSUI","https://api.spotify.com/v1/tracks/0jH0IsCBGackT3RmHBbSUI","https://api.spotify.com/v1/audio-analysis/0jH0IsCBGackT3RmHBbSUI",325373,3
"385","2020-12-31 12:58","Fiona Apple","Heavy Balloon",206262,0.635,0.67,11,-6.533,0,0.0723,0.126,3.68e-05,0.166,0.17,83.901,"audio_features","2OQpQTRogZ1AhnUHJiT9Nb","spotify:track:2OQpQTRogZ1AhnUHJiT9Nb","https://api.spotify.com/v1/tracks/2OQpQTRogZ1AhnUHJiT9Nb","https://api.spotify.com/v1/audio-analysis/2OQpQTRogZ1AhnUHJiT9Nb",206263,4
"386","2020-12-31 13:02","Fiona Apple","Cosmonauts",239310,0.547,0.472,0,-9.218,1,0.256,0.702,0,0.168,0.537,113.705,"audio_features","7eGoc6UmwiRAVnilTZajNC","spotify:track:7eGoc6UmwiRAVnilTZajNC","https://api.spotify.com/v1/tracks/7eGoc6UmwiRAVnilTZajNC","https://api.spotify.com/v1/audio-analysis/7eGoc6UmwiRAVnilTZajNC",239310,4
"387","2020-12-31 13:05","Fiona Apple","For Her",163720,0.431,0.522,8,-9.022,1,0.39,0.806,0,0.373,0.447,174.085,"audio_features","5BBWr1LUsCH1tECJLAUGnP","spotify:track:5BBWr1LUsCH1tECJLAUGnP","https://api.spotify.com/v1/tracks/5BBWr1LUsCH1tECJLAUGnP","https://api.spotify.com/v1/audio-analysis/5BBWr1LUsCH1tECJLAUGnP",163720,4
"388","2020-12-31 13:07","Fiona Apple","On I Go",1003,0.516,0.609,1,-10.649,1,0.142,0.241,5.3e-06,0.36,0.617,95.013,"audio_features","6VU4Ys4rbbbwJ84g1ZuYA5","spotify:track:6VU4Ys4rbbbwJ84g1ZuYA5","https://api.spotify.com/v1/tracks/6VU4Ys4rbbbwJ84g1ZuYA5","https://api.spotify.com/v1/audio-analysis/6VU4Ys4rbbbwJ84g1ZuYA5",189082,3
"389","2020-12-31 13:07","Fiona Apple","Drumset",160324,0.75,0.661,8,-7.991,1,0.286,0.61,0,0.117,0.822,113.165,"audio_features","4baGw8dAfqNl7RrmlMtzb5","spotify:track:4baGw8dAfqNl7RrmlMtzb5","https://api.spotify.com/v1/tracks/4baGw8dAfqNl7RrmlMtzb5","https://api.spotify.com/v1/audio-analysis/4baGw8dAfqNl7RrmlMtzb5",160324,4
"390","2020-12-31 13:16","Phoebe Bridgers","Motion Sickness",6604,0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,"audio_features","6LxcPUqx6noURdA5qc4BAT","spotify:track:6LxcPUqx6noURdA5qc4BAT","https://api.spotify.com/v1/tracks/6LxcPUqx6noURdA5qc4BAT","https://api.spotify.com/v1/audio-analysis/6LxcPUqx6noURdA5qc4BAT",229760,4
"391","2020-12-31 13:16","Phoebe Bridgers","Motion Sickness",0,0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,"audio_features","6LxcPUqx6noURdA5qc4BAT","spotify:track:6LxcPUqx6noURdA5qc4BAT","https://api.spotify.com/v1/tracks/6LxcPUqx6noURdA5qc4BAT","https://api.spotify.com/v1/audio-analysis/6LxcPUqx6noURdA5qc4BAT",229760,4
"392","2020-12-31 13:20","Beyonc<U+00E9>","Sorry - Original Demo",204450,0.546,0.26,1,-12.573,1,0.125,0.942,5.09e-06,0.128,0.421,155.033,"audio_features","6eR1N0EBHiDkGDzegX99d3","spotify:track:6eR1N0EBHiDkGDzegX99d3","https://api.spotify.com/v1/tracks/6eR1N0EBHiDkGDzegX99d3","https://api.spotify.com/v1/audio-analysis/6eR1N0EBHiDkGDzegX99d3",204400,4
